index,PLAYER,position,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
149,Johnny Damon,CF,NYY,149,593,115,169,35,5,24,80,67,85,25,10,.285,.359,.482,.841,671,4,2,5,4,0.90,64,286,1,.297,.197,24.71,.788,.100,.127
149,José Reyes,SS,NYM,153,647,122,194,30,17,19,81,53,81,64,17,.300,.354,.487,.841,703,1,2,0,6,1.14,66,315,6,.320,.187,34.05,.654,.075,.115
151,Eric Hinske,1B,BOS,109,277,43,75,17,2,13,34,35,79,2,2,.271,.353,.487,.840,312,0,0,0,8,1.05,32,135,2,.335,.217,21.31,.443,.112,.253
152,Matt Diaz,LF,ATL,124,297,37,97,15,4,7,32,11,49,5,5,.327,.364,.475,.839,323,9,1,4,9,1.52,26,141,3,.367,.148,42.43,.224,.034,.152
153,Wily Mo Peña,RF,BOS,84,276,36,83,15,2,11,42,20,90,0,1,.301,.349,.489,.838,304,3,0,5,7,0.89,28,135,0,.400,.188,25.09,.222,.066,.296
154,Mike Cameron,CF,SD,141,552,88,148,34,9,22,83,71,142,25,9,.268,.355,.482,.837,634,6,0,5,8,0.70,65,266,2,.321,.214,25.09,.500,.112,.224
155,Mike Lamb,1B,HOU,126,381,70,117,22,3,12,45,35,55,2,4,.307,.361,.475,.836,422,0,0,5,10,0.73,37,181,6,.329,.168,31.75,.636,.083,.130
156,Casey Blake,RF,CLE,109,401,63,113,20,1,19,68,45,93,6,0,.282,.356,.479,.835,456,4,1,5,11,0.91,40,192,5,.320,.197,21.10,.484,.099,.204
156,Robb Quinlan,1B,LAA,86,234,28,75,11,1,9,32,7,28,2,1,.321,.344,.491,.835,244,2,0,1,6,1.32,21,115,1,.333,.171,26.00,.250,.029,.115
158,Jacque Jones,RF,CHC,149,533,73,152,31,1,27,81,35,116,9,1,.285,.334,.499,.833,578,5,2,2,17,2.09,59,266,6,.319,.214,19.74,.302,.061,.201
158,Corey Koskie,3B,MIL,76,257,29,67,23,0,12,33,29,58,1,2,.261,.343,.490,.833,289,3,0,0,7,1.36,35,126,3,.294,.230,21.42,.500,.100,.201
158,Russ Ortiz,P,BAL,26,6,1,2,0,0,0,2,2,1,0,0,.333,.500,.333,.833,9,0,1,0,0,1.00,0,2,0,.400,.000,-.--,2.000,.222,.111
158,Hanley Ramirez,SS,FLA,158,633,119,185,46,11,17,59,56,128,51,15,.292,.353,.480,.833,700,4,5,2,7,0.99,74,304,0,.343,.188,37.24,.438,.080,.183
162,Edwin Encarnación,3B,CIN,117,406,60,112,33,1,15,72,41,78,6,3,.276,.359,.473,.832,467,13,0,3,9,0.90,49,192,3,.307,.197,27.07,.526,.088,.167
163,Carl Crawford,LF,TB,151,600,89,183,20,16,18,77,37,85,58,9,.305,.348,.482,.830,653,4,9,2,8,1.30,54,289,3,.331,.177,33.33,.435,.057,.130
163,Prince Fielder,1B,MIL,157,569,82,154,35,1,28,81,59,125,7,2,.271,.347,.483,.830,648,12,0,8,17,1.03,64,275,5,.297,.213,20.32,.472,.091,.193
163,Austin Kearns,RF,WSH,150,537,86,142,33,2,24,86,76,135,9,4,.264,.363,.467,.830,629,10,1,5,18,1.03,59,251,4,.308,.203,22.38,.563,.121,.215
166,Joe Crede,3B,CWS,150,544,76,154,31,0,30,94,28,58,0,2,.283,.323,.506,.829,586,7,0,7,18,0.53,61,275,1,.268,.222,18.13,.483,.048,.099
166,Ryan Garko,1B,CLE,50,185,28,54,12,0,7,45,14,37,0,0,.292,.359,.470,.829,209,7,0,3,5,0.87,19,87,0,.326,.178,26.43,.378,.067,.177
168,Ty Wigginton,1B,TB,122,444,55,122,25,1,24,79,32,97,4,3,.275,.330,.498,.828,486,6,1,3,11,0.92,50,221,3,.301,.223,18.50,.330,.066,.200
169,Magglio Ordonez,RF,DET,155,593,82,177,32,1,24,104,45,87,1,4,.298,.350,.477,.827,646,4,0,4,13,0.98,57,283,3,.315,.179,24.71,.517,.070,.135
170,Chris Gomez,1B,BAL,55,132,14,45,7,0,2,17,7,11,1,2,.341,.387,.439,.826,142,3,0,0,7,1.38,9,58,1,.361,.098,66.00,.636,.049,.077
170,Torii Hunter,CF,MIN,147,557,86,155,21,2,31,98,45,108,12,6,.278,.336,.490,.826,611,5,0,4,19,1.06,54,273,2,.294,.212,17.97,.417,.074,.177
172,Russell Branyan,3B,SD,91,241,37,55,11,0,18,36,34,89,2,0,.228,.327,.498,.825,282,3,1,3,1,0.63,29,120,1,.270,.270,13.39,.382,.121,.316
172,Scott Hatteberg,1B,CIN,141,456,62,132,28,0,13,51,74,41,2,2,.289,.389,.436,.825,539,3,2,4,13,1.05,41,199,3,.293,.147,35.08,1.805,.137,.076
172,Gregg Zaun,C,TOR,99,290,39,79,19,0,12,40,41,42,0,2,.272,.363,.462,.825,339,3,0,5,10,0.83,31,134,3,.278,.190,24.17,.976,.121,.124
175,Jeff Salazar,CF,COL,19,53,13,15,4,0,1,8,11,16,2,0,.283,.409,.415,.824,67,1,1,1,0,0.71,5,22,2,.378,.132,53.00,.688,.164,.239
176,John Hattig,3B,TOR,13,24,2,8,1,0,0,3,5,8,0,0,.333,.448,.375,.823,29,0,0,0,1,1.00,1,9,0,.500,.042,-.--,.625,.172,.276
177,Ramon Hernandez,C,BAL,144,501,66,138,29,2,23,91,43,79,1,0,.275,.343,.479,.822,560,11,0,5,13,1.11,54,240,2,.285,.204,21.78,.544,.077,.141
177,Ryan Zimmerman,3B,WSH,157,614,84,176,47,3,20,110,61,120,11,8,.287,.351,.471,.822,682,2,1,4,15,0.96,70,289,7,.326,.184,30.70,.508,.089,.176
179,Jim Edmonds,CF,STL,110,350,52,90,18,0,19,70,53,101,4,0,.257,.350,.471,.821,408,0,0,5,11,0.76,37,165,7,.302,.214,18.42,.525,.130,.248
180,Travis Ishikawa,1B,SF,12,24,1,7,3,1,0,4,1,6,0,0,.292,.320,.500,.820,25,0,0,0,1,4.50,4,12,0,.389,.208,-.--,.167,.040,.240
180,Jose Valentin,2B,NYM,137,384,56,104,24,3,18,62,37,71,6,2,.271,.330,.490,.820,432,0,5,6,5,0.53,45,188,5,.286,.219,21.33,.521,.086,.164
182,Jeff DaVanon,CF,AZ,87,221,38,64,12,4,5,35,31,42,10,4,.290,.371,.448,.819,256,0,0,4,6,1.43,21,99,0,.331,.158,44.20,.738,.121,.164
182,Dan Uggla,2B,FLA,154,611,105,172,26,7,27,90,48,123,6,6,.282,.339,.480,.819,683,9,7,8,5,0.80,60,293,1,.309,.198,22.63,.390,.070,.180
184,Milton Bradley,RF,OAK,96,351,53,97,14,2,14,52,51,65,10,2,.276,.370,.447,.817,405,2,0,1,13,1.35,30,157,1,.304,.171,25.07,.785,.126,.160
185,Ross Gload,1B,CWS,77,156,22,51,8,2,3,18,6,15,6,0,.327,.354,.462,.816,167,1,3,1,3,1.76,13,72,0,.345,.135,52.00,.400,.036,.090
186,Ben Broussard,DH,SEA,144,432,61,125,21,0,21,63,26,103,2,1,.289,.331,.484,.815,465,3,0,4,8,0.78,42,209,3,.333,.194,20.57,.252,.056,.222
186,Emil Brown,LF,KC,147,527,77,151,41,2,15,81,59,95,6,3,.287,.358,.457,.815,601,5,0,10,15,1.05,58,241,3,.319,.171,35.13,.621,.098,.158
186,Frank Catalanotto,LF,TOR,128,437,56,131,36,2,7,56,52,37,1,3,.300,.376,.439,.815,499,4,2,4,11,1.31,45,192,0,.312,.140,62.43,1.405,.104,.074
186,Mike Napoli,C,LAA,99,268,47,61,13,0,16,42,51,90,2,3,.228,.360,.455,.815,325,5,0,1,2,0.59,29,122,0,.276,.228,16.75,.567,.157,.277
186,Michael Young,SS,TEX,162,691,93,217,52,3,14,103,48,96,7,3,.314,.356,.459,.815,748,1,0,8,27,1.26,69,317,0,.345,.145,49.36,.500,.064,.128
191,Rafael Furcal,SS,LAD,159,654,113,196,32,9,15,63,73,98,37,13,.300,.369,.445,.814,736,1,5,3,7,1.34,56,291,3,.333,.145,43.60,.745,.099,.133
191,Mike Lowell,3B,BOS,153,573,79,163,47,1,20,80,47,61,2,2,.284,.339,.475,.814,631,4,0,7,22,0.81,68,272,5,.287,.190,28.65,.770,.074,.097
193,Mark DeRosa,RF,TEX,136,520,78,154,40,2,13,74,44,102,4,4,.296,.357,.456,.813,572,6,0,2,13,1.44,55,237,1,.346,.160,40.00,.431,.077,.178
193,Aubrey Huff,RF,HOU,131,454,57,121,25,2,21,66,50,64,0,0,.267,.344,.469,.813,517,7,0,6,11,1.01,48,213,6,.267,.203,21.62,.781,.097,.124
193,Fernando Tatis,X,BAL,28,56,7,14,6,1,2,8,6,17,0,0,.250,.313,.500,.813,64,0,0,2,2,1.08,9,28,1,.308,.250,28.00,.353,.094,.266
196,Shin-Soo Choo,RF,CLE,49,157,23,44,12,3,3,22,18,50,5,3,.280,.360,.452,.812,179,2,1,1,3,1.95,18,71,2,.390,.172,52.33,.360,.101,.279
196,Jimmy Rollins,SS,PHI,158,689,127,191,45,9,25,83,57,80,36,4,.277,.334,.478,.812,758,5,0,7,12,1.00,79,329,2,.281,.200,27.56,.713,.075,.106
196,Delmon Young,RF,TB,30,126,16,40,9,1,3,10,1,24,2,2,.317,.336,.476,.812,131,3,0,1,0,1.63,13,60,0,.370,.159,42.00,.042,.008,.183
199,Todd Linden,LF,SF,61,77,15,21,4,2,2,5,9,20,1,0,.273,.356,.455,.811,89,1,2,0,2,1.24,8,35,0,.345,.182,38.50,.450,.101,.225
199,Kevin Millar,1B,BAL,132,430,64,117,26,0,15,64,59,74,1,1,.272,.374,.437,.811,503,12,0,2,14,0.75,41,188,3,.297,.165,28.67,.797,.117,.147
199,Tim Salmon,DH,LAA,76,211,30,56,8,2,9,27,29,44,0,2,.265,.361,.450,.811,244,3,0,1,8,0.70,19,95,1,.296,.185,23.44,.659,.119,.180
202,David DeJesus,LF,KC,119,491,83,145,36,7,8,56,43,70,6,3,.295,.364,.446,.810,552,12,2,4,10,1.19,51,219,4,.329,.151,61.38,.614,.078,.127
202,Kevin Youkilis,1B,BOS,147,569,100,159,42,2,13,72,91,120,5,2,.279,.381,.429,.810,680,9,0,11,12,0.55,57,244,0,.327,.149,43.77,.758,.134,.176
204,Conor Jackson,1B,AZ,140,485,75,141,26,1,15,79,54,73,1,0,.291,.368,.441,.809,556,9,1,7,18,0.78,42,214,2,.312,.151,32.33,.740,.097,.131
204,Matt Murton,LF,CHC,144,455,70,135,22,3,13,62,45,62,5,2,.297,.365,.444,.809,508,5,1,2,16,1.87,38,202,1,.319,.147,35.00,.726,.089,.122
204,Pablo Ozuna,LF,CWS,79,189,25,62,12,2,2,17,7,16,6,6,.328,.365,.444,.809,203,4,3,0,3,1.24,16,84,0,.351,.116,94.50,.438,.034,.079
207,Orlando Hudson,2B,AZ,157,579,87,166,34,9,15,67,61,78,9,6,.287,.354,.454,.808,650,2,4,4,17,1.30,58,263,5,.308,.168,38.60,.782,.094,.120
208,John Rodriguez,X,STL,102,183,31,55,12,3,2,19,21,45,0,0,.301,.374,.432,.806,212,3,1,4,9,1.44,17,79,1,.379,.131,91.50,.467,.099,.212
208,Chris Shelton,1B,DET,115,373,50,102,16,4,16,47,34,107,1,2,.273,.340,.466,.806,412,4,0,1,10,0.62,36,174,1,.343,.193,23.31,.318,.083,.260
210,Gerald Laird,C,TEX,78,243,46,72,20,1,7,22,12,54,3,1,.296,.332,.473,.805,260,2,1,2,7,0.69,28,115,0,.353,.177,34.71,.222,.046,.208
210,Gary Sheffield,RF,NYY,39,151,22,45,5,0,6,25,13,16,5,1,.298,.355,.450,.805,166,1,0,1,6,1.02,11,68,2,.300,.152,25.17,.813,.078,.096
212,Josh Rabe,DH,MIN,24,49,8,14,1,0,3,7,2,11,0,1,.286,.314,.490,.804,51,0,0,0,3,1.00,4,24,0,.314,.204,16.33,.182,.039,.216
213,Ken Griffey,CF,CIN,109,428,62,108,19,0,27,72,39,78,0,0,.252,.316,.486,.802,472,2,0,3,13,0.99,46,208,6,.248,.234,15.85,.500,.083,.165
214,Ian Kinsler,2B,TEX,120,423,65,121,27,1,14,55,40,64,11,4,.286,.347,.454,.801,474,3,1,7,12,0.67,42,192,1,.304,.168,30.21,.625,.084,.135
215,Paul Hoover,C,FLA,4,5,0,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800,5,0,0,0,0,0.50,0,2,0,.400,.000,-.--,.---,.000,.000
216,Jay Gibbons,DH,BAL,90,343,34,95,23,0,13,46,32,48,0,0,.277,.341,.458,.799,378,2,0,1,12,0.70,36,157,2,.290,.181,26.38,.667,.085,.127
216,Nick Markakis,RF,BAL,147,491,72,143,25,2,16,62,43,72,2,0,.291,.351,.448,.799,542,3,3,2,15,1.34,43,220,3,.314,.157,30.69,.597,.079,.133
218,Mike Jacobs,1B,FLA,136,469,54,123,37,1,20,77,45,105,3,0,.262,.325,.473,.798,520,1,0,5,16,0.91,58,222,2,.295,.211,23.45,.429,.087,.202
219,Edgar Renteria,SS,ATL,149,598,100,175,40,2,14,70,62,89,17,6,.293,.361,.436,.797,673,3,8,2,17,1.36,56,261,0,.324,.144,42.71,.697,.092,.132
220,Luis Gonzalez,LF,AZ,153,586,93,159,52,2,15,73,69,58,0,1,.271,.352,.444,.796,668,7,0,6,14,0.80,69,260,10,.277,.172,39.07,1.190,.103,.087
220,Corey Hart,RF,MIL,87,237,32,67,13,2,9,33,17,58,5,8,.283,.328,.468,.796,256,0,0,2,7,0.84,24,111,1,.337,.186,26.33,.293,.066,.227
222,Wilson Betemit,3B,LAD,143,373,49,98,23,0,18,53,36,102,3,1,.263,.326,.469,.795,412,0,1,2,11,1.12,41,175,6,.314,.206,20.72,.353,.087,.248
222,Eric Byrnes,CF,AZ,143,562,82,150,37,3,26,79,34,88,25,3,.267,.313,.482,.795,606,5,2,3,12,0.69,66,271,2,.275,.215,21.62,.386,.056,.145
224,Chad Tracy,3B,AZ,154,597,91,168,41,0,20,80,54,129,5,1,.281,.343,.451,.794,662,5,1,5,11,0.77,61,269,5,.327,.169,29.85,.419,.082,.195
225,Adrián Beltré,3B,SEA,156,620,88,166,39,4,25,89,47,118,11,5,.268,.328,.465,.793,681,10,1,3,15,0.79,68,288,4,.294,.197,24.80,.398,.069,.173
225,Humberto Quintero,C,HOU,11,21,2,7,2,0,0,2,1,3,0,0,.333,.364,.429,.793,22,0,0,0,2,1.75,2,9,0,.389,.095,-.--,.333,.045,.136
227,Geoff Jenkins,RF,MIL,147,484,62,131,26,1,17,70,56,129,4,1,.271,.357,.434,.791,555,11,0,4,9,1.13,44,210,8,.333,.163,28.47,.434,.101,.232
227,Russell Martin,C,LAD,121,415,65,117,26,4,10,65,45,57,10,5,.282,.355,.436,.791,468,4,1,3,17,1.58,40,181,8,.305,.154,41.50,.789,.096,.122
227,Scott Moore,1B,CHC,16,38,6,10,2,0,2,5,2,10,0,0,.263,.317,.474,.791,42,1,1,0,1,3.75,4,18,0,.308,.211,19.00,.200,.048,.238
230,Xavier Nady,1B,PIT,130,468,57,131,28,1,17,63,30,85,3,3,.280,.337,.453,.790,512,11,2,1,12,1.02,46,212,7,.311,.173,27.53,.353,.059,.166
231,Chris Snelling,RF,SEA,36,96,14,24,6,1,3,8,13,38,2,1,.250,.360,.427,.787,119,4,5,1,0,1.22,10,41,0,.375,.177,32.00,.342,.109,.319
231,Mike Sweeney,DH,KC,60,217,23,56,15,0,8,33,28,48,2,0,.258,.349,.438,.787,252,4,0,3,5,0.71,23,95,5,.293,.180,27.12,.583,.111,.190
233,Eric Chavez,3B,OAK,137,485,74,117,24,2,22,72,84,100,3,0,.241,.351,.435,.786,576,1,0,6,19,0.77,48,211,6,.257,.194,22.04,.840,.146,.174
233,Bengie Molina,C,TOR,117,433,44,123,20,1,19,57,19,47,1,1,.284,.319,.467,.786,458,4,0,2,15,0.95,40,202,1,.282,.182,22.79,.404,.041,.103
233,Ichiro Suzuki,RF,SEA,161,695,110,224,20,9,9,49,49,71,45,2,.322,.370,.416,.786,752,5,1,2,2,1.23,38,289,16,.348,.094,77.22,.690,.065,.094
236,Aaron Guiel,RF,NYY,63,132,25,32,6,0,7,18,14,31,2,1,.242,.338,.447,.785,151,5,0,0,3,0.86,13,59,0,.266,.205,18.86,.452,.093,.205
236,Mike Lieberthal,C,PHI,67,209,22,57,14,0,9,36,8,19,0,0,.273,.316,.469,.785,230,6,5,2,5,0.84,23,98,0,.262,.196,23.22,.421,.035,.083
238,Jeff Cirillo,X,MIL,112,263,33,84,16,0,3,23,21,33,1,1,.319,.369,.414,.783,290,1,3,2,8,1.16,19,109,0,.354,.095,87.67,.636,.072,.114
238,Kenji Johjima,C,SEA,144,506,61,147,25,1,18,76,20,46,3,1,.291,.332,.451,.783,542,13,0,3,15,1.14,44,228,1,.290,.160,28.11,.435,.037,.085
238,Paul Lo Duca,C,NYM,124,512,80,163,39,1,5,49,24,38,3,0,.318,.355,.428,.783,551,6,7,2,15,1.12,45,219,0,.335,.109,102.40,.632,.044,.069
238,Craig Monroe,LF,DET,147,541,89,138,35,2,28,92,37,126,2,2,.255,.301,.482,.783,585,1,0,6,14,0.77,65,261,3,.280,.227,19.32,.294,.063,.215
238,Mike Rivera,C,MIL,46,142,16,38,9,0,6,24,10,21,0,0,.268,.325,.458,.783,158,3,1,2,3,0.62,15,65,5,.274,.190,23.67,.476,.063,.133
238,Ryan Shealy,1B,KC,56,202,31,56,12,1,7,37,15,54,1,1,.277,.333,.450,.783,219,2,0,0,5,0.74,20,91,1,.348,.173,28.86,.278,.068,.247
244,Jamey Carroll,2B,COL,136,463,84,139,23,5,5,36,56,66,10,12,.300,.377,.404,.781,534,3,9,3,10,1.31,33,187,1,.339,.104,92.60,.848,.105,.124
245,Endy Chavez,RF,NYM,133,353,48,108,22,5,4,42,24,44,12,3,.306,.348,.431,.779,390,0,11,2,7,1.93,31,152,3,.339,.125,88.25,.545,.062,.113
246,Mike Redmond,C,MIN,47,179,20,61,13,0,0,23,4,18,0,0,.341,.365,.413,.778,190,4,1,2,9,1.15,13,74,0,.374,.073,-.--,.222,.021,.095
247,Maicer Izturis,3B,LAA,104,352,64,103,21,3,5,44,38,35,14,6,.293,.365,.412,.777,399,3,5,1,7,1.16,29,145,1,.313,.119,70.40,1.086,.095,.088
247,Jerry Owens,X,CWS,12,9,4,3,1,0,0,0,0,2,1,0,.333,.333,.444,.777,9,0,0,0,0,1.00,1,4,0,.429,.111,-.--,.---,.000,.222
249,Shawn Green,RF,NYM,149,530,73,147,31,3,15,66,45,82,4,4,.277,.344,.432,.776,588,10,0,3,17,1.55,49,229,5,.303,.155,35.33,.549,.077,.139
249,Brandon Inge,3B,DET,159,542,83,137,29,2,27,83,43,128,7,4,.253,.313,.463,.776,601,7,4,5,12,0.82,58,251,2,.281,.210,20.07,.336,.072,.213
249,Dallas McPherson,3B,LAA,40,115,16,30,4,0,7,13,6,40,1,0,.261,.298,.478,.776,121,0,0,0,3,0.80,11,55,0,.338,.217,16.43,.150,.050,.331
249,Eduardo Perez,DH,SEA,80,186,22,47,10,0,9,33,18,33,0,1,.253,.324,.452,.776,210,3,0,3,8,1.27,19,84,2,.259,.199,20.67,.545,.086,.157
253,Carlos Pena,1B,BOS,18,33,3,9,2,0,1,3,4,10,0,0,.273,.351,.424,.775,37,0,0,0,1,1.33,3,14,0,.364,.152,33.00,.400,.108,.270
254,Tadahito Iguchi,2B,CWS,138,555,97,156,24,0,18,67,59,110,11,5,.281,.352,.422,.774,627,3,8,2,7,1.35,42,234,0,.322,.141,30.83,.536,.094,.175
255,Curtis Granderson,CF,DET,159,596,90,155,31,9,19,68,66,174,8,5,.260,.335,.438,.773,679,4,7,6,4,0.88,59,261,0,.333,.178,31.37,.379,.097,.256
255,Chris Snyder,C,AZ,61,184,19,51,9,0,6,32,22,39,0,0,.277,.349,.424,.773,213,1,1,5,5,1.17,15,78,4,.313,.147,30.67,.564,.103,.183
257,Johnny Estrada,C,AZ,115,414,43,125,26,0,11,71,13,40,0,0,.302,.328,.444,.772,443,7,1,8,17,0.78,37,184,7,.307,.143,37.64,.325,.029,.090
258,Brian Giles,RF,SD,158,604,87,159,37,1,14,83,104,60,9,4,.263,.374,.397,.771,717,5,0,4,18,0.86,52,240,6,.272,.134,43.14,1.733,.145,.084
258,Curtis Pride,X,LAA,22,27,6,6,2,0,1,2,6,8,0,0,.222,.364,.407,.771,33,0,0,0,1,2.25,3,11,0,.278,.185,27.00,.750,.182,.242
260,Bobby Kielty,LF,OAK,81,270,35,73,20,1,8,36,22,49,2,0,.270,.329,.441,.770,297,2,2,1,9,1.65,29,119,0,.304,.170,33.75,.449,.074,.165
260,Doug Mientkiewicz,1B,KC,91,314,37,89,24,2,4,43,35,50,3,0,.283,.359,.411,.770,361,5,1,5,6,0.89,30,129,1,.321,.127,78.50,.700,.097,.139
262,Rob Mackowiak,CF,CWS,112,255,31,74,12,1,5,23,28,59,5,2,.290,.365,.404,.769,290,3,2,2,1,1.33,18,103,3,.358,.114,51.00,.475,.097,.203
262,A.J. Pierzynski,C,CWS,140,509,65,150,24,0,16,64,22,72,1,0,.295,.333,.436,.769,543,8,3,1,10,1.03,40,222,6,.318,.141,31.81,.306,.041,.133
262,Ivan Rodriguez,C,DET,136,547,74,164,28,4,13,69,26,86,8,3,.300,.332,.437,.769,580,1,4,2,16,1.48,45,239,4,.336,.137,42.08,.302,.045,.148
265,Ryan Spilborghs,CF,COL,67,167,26,48,6,3,4,21,14,30,5,2,.287,.337,.431,.768,186,0,2,3,7,1.35,13,72,0,.324,.144,41.75,.467,.075,.161
265,Bernie Williams,RF,NYY,131,420,65,118,29,0,12,61,33,53,2,0,.281,.332,.436,.768,462,2,1,6,14,1.42,41,183,5,.294,.155,35.00,.623,.071,.115
267,Eliezer Alfonzo,C,SF,87,286,27,76,17,2,12,39,9,74,1,0,.266,.302,.465,.767,309,7,4,3,10,1.04,31,133,7,.315,.199,23.83,.122,.029,.239
267,Willy Aybar,3B,ATL,79,243,32,68,18,0,4,30,28,36,1,2,.280,.364,.403,.767,278,4,3,0,7,1.06,22,98,0,.315,.123,60.75,.778,.101,.129
267,Trot Nixon,RF,BOS,114,381,59,102,24,0,8,52,60,56,0,2,.268,.373,.394,.767,453,7,0,5,10,0.78,32,150,1,.292,.126,47.62,1.071,.132,.124
267,Rickie Weeks,2B,MIL,95,359,73,100,15,3,8,34,30,92,19,5,.279,.363,.404,.767,413,19,2,3,6,1.05,26,145,1,.351,.125,44.88,.326,.073,.223
271,Chris Burke,2B,HOU,123,366,58,101,23,1,9,40,27,77,11,1,.276,.347,.418,.765,413,14,4,2,6,0.63,33,153,0,.326,.142,40.67,.351,.065,.186
271,Eli Marrero,X,NYM,55,93,11,19,4,0,6,15,15,31,5,0,.204,.324,.441,.765,113,2,2,1,1,0.92,10,41,1,.228,.237,15.50,.484,.133,.274
273,Freddie Bynum,X,CHC,71,136,20,35,5,5,4,12,9,44,8,4,.257,.308,.456,.764,148,1,2,0,2,2.11,14,62,0,.352,.199,34.00,.205,.061,.297
273,Shea Hillenbrand,1B,SF,141,530,73,147,27,1,21,68,21,80,1,2,.277,.313,.451,.764,566,9,0,6,22,1.06,49,239,2,.290,.174,25.24,.263,.037,.141
275,Todd Greene,C,SF,61,159,16,46,12,2,2,17,10,45,0,0,.289,.335,.428,.763,170,1,0,0,0,0.66,16,68,3,.393,.138,79.50,.222,.059,.265
275,Kenny Lofton,CF,LAD,129,469,79,141,15,12,3,41,45,42,32,5,.301,.360,.403,.763,522,0,6,2,16,0.99,30,189,1,.324,.102,156.33,1.071,.086,.080
275,Mike Rouse,2B,OAK,8,24,2,7,3,0,0,2,1,4,1,0,.292,.346,.417,.763,26,1,0,0,1,2.25,3,10,0,.350,.125,-.--,.250,.038,.154
278,Ryan Freel,CF,CIN,132,454,67,123,30,2,8,27,57,98,37,11,.271,.363,.399,.762,523,9,3,0,5,0.93,40,181,0,.330,.128,56.75,.582,.109,.187
278,Julio Lugo,2B,LAD,122,435,69,121,22,2,12,37,39,76,24,9,.278,.341,.421,.762,486,4,5,3,9,1.16,36,183,0,.311,.143,36.25,.513,.080,.156
280,Phil Nevin,DH,MIN,129,397,54,95,13,0,22,68,48,106,0,0,.239,.323,.438,.761,450,2,1,2,13,1.14,35,174,1,.269,.199,18.04,.453,.107,.236
281,Jason Bartlett,SS,MIN,99,333,44,103,18,2,2,32,22,46,10,5,.309,.367,.393,.760,372,11,1,5,8,1.09,22,131,1,.348,.084,166.50,.478,.059,.124
281,Juan Encarnacion,RF,STL,153,557,74,155,25,5,19,79,30,86,6,5,.278,.317,.443,.760,598,4,1,6,11,1.06,49,247,6,.297,.165,29.32,.349,.050,.144
281,Chris Iannetta,C,COL,21,77,12,20,4,0,2,10,13,17,0,1,.260,.370,.390,.760,93,1,1,1,1,1.63,6,30,2,.305,.130,38.50,.765,.140,.183
281,Shane Victorino,CF,PHI,153,415,70,119,19,8,6,46,24,54,4,3,.287,.346,.414,.760,462,14,8,1,5,0.93,33,172,0,.317,.128,69.17,.444,.052,.117
281,Craig Wilson,1B,NYY,125,359,53,90,15,2,17,49,28,122,1,0,.251,.314,.446,.760,395,6,0,2,10,0.73,34,160,2,.329,.195,21.12,.230,.071,.309
286,Bill Mueller,3B,LAD,32,107,12,27,7,0,3,15,17,9,1,1,.252,.357,.402,.759,126,1,0,1,1,1.18,10,43,3,.250,.150,35.67,1.889,.135,.071
287,Ben Johnson,LF,SD,58,120,19,30,5,2,4,12,14,36,3,0,.250,.333,.425,.758,135,1,0,0,3,1.00,11,51,2,.325,.175,30.00,.389,.104,.267
288,Corey Patterson,CF,BAL,135,463,75,128,19,5,16,53,21,94,45,9,.276,.314,.443,.757,499,5,8,1,0,0.98,40,205,5,.316,.166,28.94,.223,.042,.188
288,Brian Roberts,2B,BAL,138,563,85,161,34,3,10,55,55,66,36,7,.286,.347,.410,.757,630,0,6,5,16,0.95,47,231,4,.307,.124,56.30,.833,.087,.105
290,Garret Anderson,LF,LAA,141,543,63,152,28,2,17,85,38,95,1,0,.280,.323,.433,.756,588,0,0,7,8,0.97,47,235,11,.308,.153,31.94,.400,.065,.162
290,Jonny Gomes,DH,TB,117,385,53,83,21,1,20,59,61,116,1,5,.216,.325,.431,.756,461,6,0,9,10,0.50,42,166,2,.244,.216,19.25,.526,.132,.252
292,José Bautista,CF,PIT,117,400,58,94,20,3,16,51,46,110,2,4,.235,.335,.420,.755,469,16,3,4,12,0.74,39,168,2,.281,.185,25.00,.418,.098,.235
292,David Murphy,CF,BOS,20,22,4,5,1,0,1,2,4,4,0,0,.227,.346,.409,.755,26,0,0,0,1,1.17,2,9,0,.235,.182,22.00,1.000,.154,.154
294,Ronny Paulino,C,PIT,129,442,37,137,19,0,6,55,34,79,0,0,.310,.360,.394,.754,481,2,1,2,17,1.18,25,174,5,.365,.084,73.67,.430,.071,.164
294,Javier Valentin,X,CIN,92,186,24,50,6,1,8,27,13,29,0,0,.269,.313,.441,.754,201,0,0,2,5,0.68,15,82,3,.278,.172,23.25,.448,.065,.144
294,Todd Walker,3B,SD,138,442,56,123,22,2,9,53,55,38,2,1,.278,.356,.398,.754,504,1,1,5,8,0.79,33,176,2,.285,.120,49.11,1.447,.109,.075
297,Dave Roberts,LF,SD,129,499,80,146,18,13,2,44,51,61,49,6,.293,.360,.393,.753,567,4,7,5,5,1.79,33,196,2,.327,.100,249.50,.836,.090,.108
298,Melky Cabrera,LF,NYY,130,460,75,129,26,2,7,50,56,59,12,5,.280,.360,.391,.751,524,2,5,1,9,1.34,35,180,3,.309,.111,65.71,.949,.107,.113
