index,PLAYER,position,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
148,Carlos Lee,LF,CWS,158,623,100,181,35,1,31,113,37,91,18,4,.291,.331,.499,.830,671,4,0,7,20,0.85,67,311,2,.295,.209,20.10,.407,.055,.136
150,Howie Clark,3B,TOR,38,70,9,25,3,1,0,7,3,6,0,1,.357,.400,.429,.829,77,2,2,0,3,1.93,4,30,0,.391,.071,-.--,.500,.039,.078
150,So Taguchi,CF,STL,43,54,9,14,3,1,3,13,4,11,0,0,.259,.310,.519,.829,59,0,1,0,2,2.00,7,28,1,.275,.259,18.00,.364,.068,.186
150,Rondell White,LF,KC,137,488,62,141,23,4,22,87,31,79,1,4,.289,.341,.488,.829,534,10,0,5,13,1.02,49,238,2,.304,.199,22.18,.392,.058,.148
153,Josh Phelps,DH,TOR,119,396,57,106,18,1,20,66,39,115,1,2,.268,.358,.470,.828,453,17,0,1,12,1.26,39,186,3,.328,.202,19.80,.339,.086,.254
154,Raul Mondesi,RF,AZ,143,523,83,142,31,4,24,71,56,97,22,11,.272,.343,.484,.827,586,3,0,4,9,0.71,59,253,6,.291,.212,21.79,.577,.096,.166
155,Mike Lieberthal,C,PHI,131,508,68,159,30,1,13,81,38,59,0,0,.313,.373,.453,.826,561,12,0,3,14,0.78,44,230,2,.333,.140,39.08,.644,.068,.105
155,Phil Nevin,1B,SD,59,226,30,63,8,0,13,46,21,44,2,0,.279,.339,.487,.826,248,0,0,1,9,1.14,21,110,1,.294,.208,17.38,.477,.085,.177
157,Julio Franco,1B,ATL,103,197,28,58,12,2,5,31,25,43,0,1,.294,.372,.452,.824,223,0,0,1,8,1.94,19,89,5,.353,.157,39.40,.581,.112,.193
157,A.J. Pierzynski,C,MIN,137,487,63,152,35,3,11,74,24,55,3,1,.312,.360,.464,.824,533,15,2,5,13,1.24,49,226,12,.331,.152,44.27,.436,.045,.103
159,Frank Catalanotto,LF,TOR,133,489,83,146,34,6,13,59,35,62,2,2,.299,.351,.472,.823,535,6,2,3,9,1.03,53,231,1,.319,.174,37.62,.565,.065,.116
159,Shannon Stewart,LF,MIN,136,573,90,176,44,2,13,73,52,66,4,6,.307,.364,.459,.823,644,6,2,11,10,1.06,59,263,3,.323,.152,44.08,.788,.081,.102
161,Scott Podsednik,CF,MIL,154,558,100,175,29,8,9,58,56,91,43,10,.314,.379,.443,.822,628,4,8,2,11,1.21,46,247,2,.361,.129,62.00,.615,.089,.145
162,Larry Bigbie,LF,BAL,83,287,43,87,15,1,9,31,29,60,7,1,.303,.365,.456,.821,319,0,1,2,2,2.25,25,131,3,.355,.153,31.89,.483,.091,.188
162,Michael Restovich,RF,MIN,24,53,10,15,3,2,0,4,10,12,0,0,.283,.406,.415,.821,64,1,0,0,3,2.25,5,22,0,.366,.132,-.--,.833,.156,.188
164,Robby Hammock,C,AZ,65,195,30,55,10,2,8,28,17,44,3,2,.282,.343,.477,.820,216,2,0,2,5,1.39,20,93,3,.324,.195,24.38,.386,.079,.204
164,Kevin Millar,1B,BOS,148,544,83,150,30,1,25,96,60,108,3,2,.276,.348,.472,.820,618,5,0,9,14,0.75,56,257,5,.298,.197,21.76,.556,.097,.175
166,Moises Alou,LF,CHC,151,565,83,158,35,1,22,91,63,67,3,1,.280,.357,.462,.819,638,7,0,3,16,0.88,58,261,7,.284,.182,25.68,.940,.099,.105
166,Adam Dunn,LF,CIN,116,381,70,82,12,1,27,57,74,126,8,2,.215,.354,.465,.819,469,10,0,4,4,0.59,40,177,8,.237,.249,14.11,.587,.158,.269
166,Austin Kearns,RF,CIN,82,292,39,77,11,0,15,58,41,68,5,2,.264,.364,.455,.819,338,5,0,0,7,1.33,26,133,1,.297,.192,19.47,.603,.121,.201
169,John Vander Wal,RF,MIL,117,327,50,84,25,1,14,45,46,104,1,2,.257,.350,.468,.818,374,1,0,0,5,1.17,40,153,3,.335,.211,23.36,.442,.123,.278
170,Shawn Green,RF,LA,160,611,84,171,49,2,19,85,68,112,6,2,.280,.355,.460,.815,691,6,0,6,18,1.21,70,281,2,.313,.180,32.16,.607,.098,.162
170,Jason Kendall,C,PIT,150,587,84,191,29,3,6,58,49,40,8,7,.325,.399,.416,.815,666,25,1,3,9,1.08,38,244,3,.340,.090,97.83,1.225,.074,.060
170,Rey Ordonez,SS,TB,34,117,14,37,11,0,3,22,2,12,0,2,.316,.328,.487,.815,124,1,2,2,3,1.06,14,57,0,.327,.171,39.00,.167,.016,.097
170,Jason Phillips,1B,NYM,119,403,45,120,25,0,11,58,39,50,0,1,.298,.373,.442,.815,453,10,0,1,21,0.93,36,178,3,.318,.144,36.64,.780,.086,.110
174,Mark Loretta,2B,SD,154,589,74,185,28,4,13,72,54,62,5,4,.314,.372,.441,.813,653,3,3,4,17,0.86,45,260,2,.332,.127,45.31,.871,.083,.095
175,Travis Hafner,1B,CLE,91,291,35,74,19,3,14,40,22,81,2,1,.254,.327,.485,.812,324,10,0,1,7,1.11,36,141,2,.305,.230,20.79,.272,.068,.250
175,Billy McMillon,LF,OAK,66,153,15,41,11,0,6,26,19,36,0,0,.268,.354,.458,.812,175,2,0,1,3,0.48,17,70,1,.313,.190,25.50,.528,.109,.206
177,Luis Matos,CF,BAL,109,439,70,133,23,3,13,45,28,90,15,7,.303,.353,.458,.811,486,7,10,2,9,0.94,39,201,0,.355,.155,33.77,.311,.058,.185
177,Mark Teixeira,1B,TEX,146,529,66,137,29,5,26,84,44,120,1,2,.259,.331,.480,.811,589,14,0,2,14,0.84,60,254,5,.288,.221,20.35,.367,.075,.204
179,Ryan Klesko,1B,SD,121,397,47,100,18,0,21,67,65,83,2,5,.252,.354,.456,.810,474,3,0,9,11,0.69,39,181,5,.262,.204,18.90,.783,.137,.175
180,Ricky Ledee,X,PHI,121,255,37,63,15,2,13,46,34,59,0,0,.247,.334,.475,.809,291,0,1,1,4,1.11,30,121,5,.272,.227,19.62,.576,.117,.203
181,Miguel Tejada,SS,OAK,162,636,98,177,42,0,27,106,53,65,10,0,.278,.336,.472,.808,703,6,0,8,12,1.00,69,300,7,.272,.193,23.56,.815,.075,.092
182,Orlando Cabrera,SS,MON,162,626,95,186,47,2,17,80,52,64,24,2,.297,.347,.460,.807,691,1,3,9,18,0.76,66,288,3,.305,.163,36.82,.813,.075,.093
182,Ray Durham,2B,SF,110,410,61,117,30,5,8,33,50,82,7,7,.285,.366,.441,.807,469,3,4,2,4,1.03,43,181,2,.339,.156,51.25,.610,.107,.175
182,Troy Glaus,3B,ANA,91,319,53,79,17,2,16,50,46,73,7,2,.248,.343,.464,.807,367,1,0,1,8,0.75,35,148,4,.273,.216,19.94,.630,.125,.199
182,Travis Lee,1B,TB,145,542,75,149,37,3,19,70,64,97,6,2,.275,.348,.459,.807,613,0,1,6,13,0.91,59,249,4,.301,.185,28.53,.660,.104,.158
186,Greg Colbrunn,1B,SEA,22,58,7,16,1,1,3,7,4,16,0,1,.276,.323,.483,.806,62,0,0,0,3,1.00,5,28,0,.333,.207,19.33,.250,.065,.258
187,Jeff DaVanon,RF,ANA,123,330,56,93,16,1,12,43,42,59,17,5,.282,.360,.445,.805,382,1,4,5,6,0.95,29,147,0,.307,.164,27.50,.712,.110,.154
187,J.T. Snow,1B,SF,103,330,48,90,18,3,8,51,55,55,1,2,.273,.387,.418,.805,396,8,1,2,7,0.83,29,138,0,.305,.145,41.25,1.000,.139,.139
189,Wil Cordero,1B,MON,130,436,57,121,27,0,16,71,49,90,1,1,.278,.354,.450,.804,492,4,0,3,11,0.78,43,196,5,.315,.172,27.25,.544,.100,.183
189,Erubiel Durazo,DH,OAK,154,537,92,139,29,0,21,77,100,105,1,1,.259,.374,.430,.804,645,2,0,6,11,0.90,50,231,12,.283,.171,25.57,.952,.155,.163
189,Jason Young,P,COL,8,7,1,2,1,0,0,0,1,1,0,0,.286,.375,.429,.804,8,0,0,0,0,4.00,1,3,0,.333,.143,-.--,1.000,.125,.125
192,Kenny Lofton,CF,CHC,140,547,97,162,32,8,12,46,46,51,30,9,.296,.352,.450,.802,610,4,7,6,6,0.96,52,246,3,.306,.154,45.58,.902,.075,.084
193,Brian Buchanan,X,SD,115,198,29,52,10,2,8,29,24,51,6,2,.263,.346,.455,.801,229,3,0,3,8,1.20,20,90,1,.310,.192,24.75,.471,.105,.223
194,Ryan Jensen,P,SF,6,5,0,2,0,0,0,2,0,0,0,0,.400,.400,.400,.800,5,0,0,0,0,0.50,0,2,0,.400,.000,-.--,.---,.000,.000
194,Jamie Moyer,P,SEA,33,5,1,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800,6,0,1,0,0,3.00,0,2,0,.500,.000,-.--,.---,.000,.167
194,Joe Randa,3B,KC,131,502,80,146,31,1,16,72,41,61,1,0,.291,.348,.452,.800,566,7,9,7,12,0.77,48,227,0,.301,.161,31.38,.672,.072,.108
197,Raul Ibanez,LF,KC,157,608,95,179,33,5,18,90,49,81,8,4,.294,.345,.454,.799,671,3,1,10,10,0.83,56,276,5,.310,.160,33.78,.605,.073,.121
197,Placido Polanco,2B,PHI,122,492,87,142,30,3,14,63,42,38,14,2,.289,.352,.447,.799,554,8,8,4,16,1.30,47,220,1,.288,.159,35.14,1.105,.076,.069
199,Jeff Conine,LF,FLA,149,577,88,163,36,3,20,95,50,70,5,0,.282,.338,.459,.797,646,5,1,13,16,0.73,59,265,5,.286,.177,28.85,.714,.077,.108
199,Jacque Jones,LF,MIN,136,517,76,157,33,1,16,69,21,105,13,1,.304,.333,.464,.797,548,4,1,5,10,2.26,50,240,2,.352,.161,32.31,.200,.038,.192
201,Rafael Furcal,SS,ATL,156,664,130,194,35,10,15,61,60,76,25,2,.292,.352,.443,.795,734,3,3,4,1,1.32,60,294,2,.310,.151,44.27,.789,.082,.104
202,Miguel Cabrera,LF,FLA,87,314,39,84,21,3,12,62,25,84,0,2,.268,.325,.468,.793,346,2,4,1,12,1.29,36,147,3,.329,.201,26.17,.298,.072,.243
202,Pedro Feliz,3B,SF,95,235,31,58,9,3,16,48,10,53,2,2,.247,.278,.515,.793,249,1,1,2,7,1.31,28,121,0,.250,.268,14.69,.189,.040,.213
204,Eric Byrnes,CF,OAK,121,414,64,109,27,9,12,51,42,71,10,2,.263,.333,.459,.792,461,2,0,2,3,0.71,48,190,4,.291,.196,34.50,.592,.091,.154
204,Brian Jordan,LF,LA,66,224,28,67,9,0,6,28,23,30,1,1,.299,.372,.420,.792,253,4,0,2,3,1.13,15,94,3,.321,.121,37.33,.767,.091,.119
204,Gerald Laird,C,TEX,19,44,9,12,2,1,1,4,5,11,0,0,.273,.360,.432,.792,50,1,0,0,2,0.91,4,19,0,.344,.159,44.00,.455,.100,.220
207,Marquis Grissom,CF,SF,149,587,82,176,33,3,20,79,20,82,11,3,.300,.322,.468,.790,618,2,3,6,14,1.01,56,275,0,.318,.169,29.35,.244,.032,.133
208,Angel Berroa,SS,KC,158,567,92,163,28,7,17,73,29,100,21,5,.287,.338,.451,.789,635,18,13,8,13,1.08,52,256,3,.319,.164,33.35,.290,.046,.157
208,Ramon Hernandez,C,OAK,140,483,70,132,24,1,21,78,33,79,0,0,.273,.331,.458,.789,536,12,2,6,14,0.89,46,221,2,.285,.184,23.00,.418,.062,.147
208,Aramis Ramirez,3B,CHC,159,607,75,165,32,2,27,106,42,99,2,2,.272,.324,.465,.789,670,10,0,11,21,0.65,61,282,3,.280,.193,22.48,.424,.063,.148
211,Hideki Matsui,LF,NYY,163,623,82,179,42,1,16,106,63,86,2,2,.287,.353,.435,.788,695,3,0,6,25,1.66,59,271,5,.309,.148,38.94,.733,.091,.124
211,Ichiro Suzuki,RF,SEA,159,679,111,212,29,8,13,62,36,69,34,8,.312,.352,.436,.788,725,6,3,1,3,1.32,50,296,7,.333,.124,52.23,.522,.050,.095
213,Jeromy Burnitz,LF,LA,126,464,63,111,22,0,31,77,35,112,5,4,.239,.299,.487,.786,505,5,0,1,5,0.72,53,226,9,.248,.248,14.97,.313,.069,.222
213,Jay Gibbons,RF,BAL,160,625,80,173,39,2,23,100,49,89,0,1,.277,.330,.456,.786,682,3,0,5,12,0.86,64,285,11,.290,.179,27.17,.551,.072,.130
213,Eric Karros,1B,CHC,114,336,37,96,16,1,12,40,28,46,1,1,.286,.340,.446,.786,365,0,0,1,14,0.97,29,150,1,.301,.161,28.00,.609,.077,.126
213,Amaury Telemaco,P,PHI,8,14,1,4,3,0,0,0,0,4,0,0,.286,.286,.500,.786,15,0,1,0,0,6.00,3,7,0,.400,.214,-.--,.---,.000,.267
217,Rob Mackowiak,X,PIT,77,174,20,47,4,4,6,19,15,53,6,0,.270,.342,.443,.785,193,4,0,0,1,1.39,14,77,2,.357,.172,29.00,.283,.078,.275
217,Michael Young,2B,TEX,160,666,106,204,33,9,14,72,36,103,13,2,.306,.339,.446,.785,713,1,3,7,14,1.17,56,297,1,.342,.140,47.57,.350,.050,.144
219,Marlon Byrd,CF,PHI,135,495,86,150,28,4,7,45,44,94,11,1,.303,.366,.418,.784,553,7,4,3,8,1.24,39,207,3,.360,.115,70.71,.468,.080,.170
220,Mark Grudzielanek,2B,CHC,121,481,73,151,38,1,3,38,30,64,6,2,.314,.366,.416,.782,531,11,7,2,12,1.36,42,200,0,.356,.102,160.33,.469,.056,.121
220,Shea Hillenbrand,1B,AZ,134,515,60,144,35,1,20,97,24,70,1,0,.280,.314,.468,.782,554,6,0,9,22,1.09,56,241,4,.286,.188,25.75,.343,.043,.126
222,Tino Martinez,1B,STL,138,476,66,130,25,2,15,69,53,71,1,1,.273,.352,.429,.781,547,9,2,7,14,1.10,42,204,7,.290,.155,31.73,.746,.097,.130
223,Aaron Boone,3B,NYY,160,592,92,158,32,3,24,96,46,104,23,3,.267,.327,.453,.780,656,8,6,2,13,0.89,59,268,2,.288,.186,24.67,.442,.070,.159
223,José Cruz,RF,SF,158,539,90,135,26,1,20,68,102,121,5,8,.250,.366,.414,.780,650,0,2,7,14,1.01,47,223,6,.284,.163,26.95,.843,.157,.186
223,Wes Helms,3B,MIL,134,476,56,124,21,0,23,67,43,131,0,1,.261,.330,.450,.780,536,10,0,7,10,0.82,44,214,3,.307,.189,20.70,.328,.080,.244
223,Reed Johnson,RF,TOR,114,412,79,121,21,2,10,52,20,67,5,3,.294,.353,.427,.780,457,20,1,4,10,1.12,33,176,1,.327,.133,41.20,.299,.044,.147
227,Ellis Burks,DH,CLE,55,198,27,52,11,1,6,28,27,46,1,1,.263,.360,.419,.779,228,3,0,0,4,1.44,18,83,2,.315,.157,33.00,.587,.118,.202
227,Keith Ginter,2B,MIL,127,358,51,92,15,2,14,44,37,87,1,1,.257,.352,.427,.779,415,17,0,3,8,0.71,31,153,1,.300,.170,25.57,.425,.089,.210
227,Aaron Rowand,CF,CWS,93,157,22,45,8,0,6,24,7,21,0,0,.287,.327,.452,.779,170,3,2,1,1,1.19,14,71,0,.298,.166,26.17,.333,.041,.124
227,Scott Spiezio,1B,ANA,158,521,69,138,36,7,16,83,46,66,6,3,.265,.326,.453,.779,581,5,2,7,12,0.72,59,236,8,.274,.188,32.56,.697,.079,.114
231,Luis Castillo,2B,FLA,152,595,99,187,19,6,6,39,63,60,21,19,.314,.381,.397,.778,676,2,15,1,7,1.96,31,236,0,.342,.082,99.17,1.050,.093,.089
231,Guillermo Mota,P,LA,76,9,1,2,0,0,1,2,0,4,0,0,.222,.222,.556,.778,9,0,0,0,0,3.00,1,5,0,.250,.333,9.00,.---,.000,.444
231,Bernie Williams,CF,NYY,119,445,77,117,19,1,15,64,71,61,5,0,.263,.367,.411,.778,521,3,0,2,21,1.30,35,183,8,.275,.148,29.67,1.164,.136,.117
234,Marty Cordova,DH,BAL,9,30,5,7,1,0,1,4,8,5,1,0,.233,.410,.367,.777,39,1,0,0,1,1.25,2,11,1,.250,.133,30.00,1.600,.205,.128
235,Jose Valentin,SS,CWS,144,503,79,119,26,2,28,74,54,114,8,3,.237,.313,.463,.776,569,3,7,2,6,0.69,56,233,4,.251,.227,17.96,.474,.095,.200
236,Mike Cameron,CF,SEA,147,534,74,135,31,5,18,76,70,137,17,7,.253,.344,.431,.775,612,5,1,2,13,0.63,54,230,1,.307,.178,29.67,.511,.114,.224
236,Ryan Freel,CF,CIN,43,137,23,39,6,1,4,12,9,13,9,4,.285,.344,.431,.775,153,4,2,1,2,1.44,11,59,1,.289,.146,34.25,.692,.059,.085
236,Charles Johnson,C,COL,108,356,49,82,20,0,20,61,49,84,1,3,.230,.320,.455,.775,414,1,1,7,8,0.80,40,162,2,.239,.225,17.80,.583,.118,.203
239,Tony Clark,1B,NYM,125,254,29,59,13,0,16,43,24,73,0,0,.232,.300,.472,.772,280,1,0,1,8,1.32,29,120,2,.259,.240,15.88,.329,.086,.261
239,Greg Norton,X,COL,114,179,19,47,15,0,6,31,16,47,2,1,.263,.325,.447,.772,197,1,0,1,4,0.95,21,80,0,.323,.184,29.83,.340,.081,.239
239,Carlos Pena,1B,DET,131,452,51,112,21,6,18,50,53,123,4,5,.248,.332,.440,.772,516,6,1,4,6,0.78,45,199,1,.298,.192,25.11,.431,.103,.238
239,Juan Rivera,LF,NYY,57,173,22,46,14,0,7,26,10,27,0,0,.266,.304,.468,.772,185,0,1,1,8,1.22,21,81,1,.279,.202,24.71,.370,.054,.146
243,Vinny Castilla,3B,ATL,147,542,65,150,28,3,22,76,26,86,1,2,.277,.310,.461,.771,578,3,1,6,22,1.37,53,250,3,.291,.185,24.64,.302,.045,.149
243,Hee-Seop Choi,1B,CHC,80,202,31,44,17,0,8,28,37,71,1,1,.218,.350,.421,.771,245,4,2,0,2,0.93,25,85,1,.293,.203,25.25,.521,.151,.290
243,Michael Tucker,RF,KC,104,389,61,102,20,5,13,55,39,88,8,10,.262,.331,.440,.771,438,2,6,2,8,1.18,38,171,3,.307,.177,29.92,.443,.089,.201
243,Randy Winn,LF,SEA,157,600,103,177,37,4,11,75,41,108,23,5,.295,.346,.425,.771,660,8,6,5,9,1.28,52,255,0,.342,.130,54.54,.380,.062,.164
247,Jolbert Cabrera,2B,LA,128,347,43,98,32,2,6,37,17,62,6,4,.282,.332,.438,.770,380,10,3,3,10,0.87,40,152,3,.326,.156,57.83,.274,.045,.163
247,Chad Moeller,C,AZ,78,239,29,64,17,1,7,29,23,59,1,2,.268,.335,.435,.770,269,2,3,2,7,1.42,25,104,11,.326,.167,34.14,.390,.086,.219
249,Alex Escobar,RF,CLE,28,99,16,27,2,0,5,14,7,33,1,0,.273,.324,.444,.768,108,1,0,1,0,1.11,7,44,1,.355,.172,19.80,.212,.065,.306
249,José Reyes,SS,NYM,69,274,47,84,12,4,5,32,13,36,13,3,.307,.334,.434,.768,292,0,2,3,1,1.12,21,119,0,.335,.128,54.80,.361,.045,.123
251,Lyle Overbay,1B,AZ,86,254,23,70,20,0,4,28,35,67,1,0,.276,.365,.402,.767,293,2,0,2,8,1.33,24,102,7,.357,.126,63.50,.522,.119,.229
251,Pedro Swann,LF,BAL,8,14,3,3,1,0,1,2,1,4,0,0,.214,.267,.500,.767,15,0,0,0,1,2.50,2,7,0,.222,.286,14.00,.250,.067,.267
253,Eric Hinske,3B,TOR,124,449,74,109,45,3,12,63,59,104,12,2,.243,.329,.437,.766,514,1,0,5,11,0.85,60,196,1,.287,.194,37.42,.567,.115,.202
254,D'Angelo Jimenez,2B,CIN,146,561,69,153,24,7,14,57,66,89,11,7,.273,.349,.415,.764,639,2,6,4,7,0.97,45,233,1,.301,.143,40.07,.742,.103,.139
255,Torii Hunter,CF,MIN,154,581,83,145,31,4,26,102,50,106,6,7,.250,.312,.451,.763,642,5,0,6,15,1.18,61,262,7,.262,.201,22.35,.472,.078,.165
255,Matt Lawton,LF,CLE,99,374,57,93,19,0,15,53,47,47,10,3,.249,.343,.420,.763,429,7,0,1,8,1.06,34,157,0,.249,.171,24.93,1.000,.110,.110
257,Jeremy Affeldt,P,KC,36,6,0,2,0,0,0,2,1,1,0,0,.333,.429,.333,.762,7,0,0,0,0,3.00,0,2,0,.400,.000,-.--,1.000,.143,.143
257,Craig Biggio,CF,HOU,153,628,102,166,44,2,15,62,57,116,8,4,.264,.350,.412,.762,717,27,3,2,4,1.15,61,259,3,.303,.148,41.87,.491,.079,.162
257,John Olerud,1B,SEA,152,539,64,145,35,0,10,83,84,67,0,1,.269,.372,.390,.762,634,6,2,3,20,0.91,45,210,7,.290,.121,53.90,1.254,.132,.106
260,Todd Walker,2B,BOS,144,587,92,166,38,4,13,85,48,54,1,1,.283,.333,.428,.761,647,1,1,10,17,0.78,55,251,0,.289,.145,45.15,.889,.074,.083
261,Ronnie Belliard,2B,COL,116,447,73,124,31,2,8,50,49,71,7,2,.277,.351,.409,.760,505,2,6,1,7,1.44,41,183,0,.314,.132,55.88,.690,.097,.141
261,Russell Branyan,X,CIN,74,176,22,38,12,0,9,26,27,69,0,0,.216,.322,.438,.760,205,1,0,1,1,0.56,21,77,0,.293,.222,19.56,.391,.132,.337
263,Juan Encarnacion,RF,FLA,156,601,80,162,37,6,19,94,37,82,19,8,.270,.313,.446,.759,653,4,5,6,17,1.01,62,268,0,.283,.176,31.63,.451,.057,.126
263,Tony Graffanino,SS,CWS,90,250,51,65,15,3,7,23,24,37,8,0,.260,.331,.428,.759,281,3,3,1,1,0.97,25,107,1,.280,.168,35.71,.649,.085,.132
263,Junior Spivey,2B,AZ,106,365,52,93,22,2,13,50,33,95,4,3,.255,.326,.433,.759,408,7,0,3,7,0.86,37,158,1,.308,.178,28.08,.347,.081,.233
266,Sean Casey,1B,CIN,147,573,71,167,19,3,14,80,51,58,4,0,.291,.350,.408,.758,629,2,0,3,19,1.24,36,234,4,.304,.117,40.93,.879,.081,.092
266,Bobby Kielty,RF,TOR,137,427,71,104,26,1,13,57,71,92,8,3,.244,.358,.400,.758,509,7,0,4,11,0.77,40,171,6,.279,.157,32.85,.772,.139,.181
268,Clint Barmes,SS,COL,12,25,2,8,2,0,0,2,0,10,0,0,.320,.357,.400,.757,28,2,0,1,0,1.00,2,10,0,.500,.080,-.--,.---,.000,.357
268,B.J. Surhoff,DH,BAL,93,319,32,94,20,0,5,41,29,29,2,2,.295,.353,.404,.757,354,1,3,2,4,1.09,25,129,3,.310,.110,63.80,1.000,.082,.082
270,Michael Cuddyer,RF,MIN,35,102,14,25,1,3,4,8,12,19,1,1,.245,.325,.431,.756,114,0,0,0,6,1.32,8,44,0,.266,.186,25.50,.632,.105,.167
270,Alex Gonzalez,SS,FLA,150,528,52,135,33,6,18,77,33,106,0,4,.256,.313,.443,.756,582,13,3,5,8,0.67,57,234,13,.286,.188,29.33,.311,.057,.182
270,Bill Hall,2B,MIL,52,142,23,37,9,2,5,20,7,28,1,2,.261,.298,.458,.756,155,1,4,1,5,1.48,16,65,0,.291,.197,28.40,.250,.045,.181
273,Ben Broussard,1B,CLE,116,386,53,96,21,3,16,55,32,75,5,2,.249,.312,.443,.755,429,5,3,3,6,0.77,40,171,2,.268,.194,24.12,.427,.075,.175
273,Doug Mirabelli,C,BOS,62,163,23,42,13,0,6,18,11,36,0,0,.258,.307,.448,.755,176,1,0,1,3,1.26,19,73,0,.295,.190,27.17,.306,.063,.205
275,Sean Burroughs,3B,SD,146,517,62,148,27,6,7,58,44,75,7,2,.286,.352,.402,.754,578,11,2,4,13,1.40,40,208,4,.321,.116,73.86,.587,.076,.130
275,John Flaherty,C,NYY,40,105,16,28,8,0,4,14,4,19,0,0,.267,.297,.457,.754,116,1,5,1,6,0.83,12,48,1,.289,.190,26.25,.211,.034,.164
277,Robert Fick,1B,ATL,126,409,52,110,26,1,11,80,42,47,1,0,.269,.335,.418,.753,460,2,0,7,9,0.72,38,171,4,.277,.149,37.18,.894,.091,.102
277,Carlos Guillen,SS,SEA,109,388,63,107,19,3,7,52,52,64,4,4,.276,.359,.394,.753,451,1,5,5,12,1.05,29,153,2,.311,.119,55.43,.813,.115,.142
277,Jeffrey Hammonds,LF,SF,46,132,22,32,12,0,4,13,16,28,1,0,.242,.329,.424,.753,149,1,0,0,3,0.71,16,56,0,.280,.182,33.00,.571,.107,.188
277,Mendy López,1B,KC,52,94,13,26,5,1,3,11,4,28,2,0,.277,.306,.447,.753,100,0,2,0,3,1.47,9,42,0,.365,.170,31.33,.143,.040,.280
277,Eric Munson,3B,DET,99,313,28,75,9,0,18,50,35,61,3,0,.240,.312,.441,.753,357,1,1,7,4,1.03,27,138,1,.237,.201,17.39,.574,.098,.171
277,Benito Santiago,C,SF,108,401,53,112,21,2,11,56,29,69,0,1,.279,.329,.424,.753,434,2,0,2,13,1.06,34,170,0,.313,.145,36.46,.420,.067,.159
277,Dernell Stenson,LF,CIN,37,81,14,20,5,0,3,13,11,24,0,0,.247,.333,.420,.753,93,0,0,1,0,1.38,8,34,0,.309,.173,27.00,.458,.118,.258
284,Jamie Burke,C,CWS,6,8,0,3,0,0,0,2,0,0,0,0,.375,.375,.375,.750,8,0,0,0,0,4.00,0,3,0,.375,.000,-.--,.---,.000,.000
284,Johnny Damon,CF,BOS,145,608,103,166,32,6,12,67,68,74,30,6,.273,.345,.405,.750,690,2,6,6,5,1.05,50,246,4,.292,.132,50.67,.919,.099,.107
284,Mike Edwards,X,OAK,4,4,0,1,0,0,0,0,2,1,0,0,.250,.500,.250,.750,6,0,0,0,0,0.00,0,1,0,.333,.000,-.--,2.000,.333,.167
284,Keith Lockhart,X,SD,62,95,18,23,5,1,3,8,13,19,0,1,.242,.339,.411,.750,111,1,2,0,2,0.62,9,39,0,.274,.168,31.67,.684,.117,.171
284,Fred McGriff,1B,LA,86,297,32,74,14,0,13,40,31,66,0,0,.249,.322,.428,.750,329,1,0,0,7,1.01,27,127,4,.280,.178,22.85,.470,.094,.201
284,Jaret Wright,P,ATL,50,4,0,1,1,0,0,0,0,2,0,0,.250,.250,.500,.750,5,0,1,0,0,2.00,1,2,0,.500,.250,-.--,.---,.000,.400
290,Chris Stynes,3B,COL,138,443,71,113,31,3,11,73,48,76,3,1,.255,.335,.413,.748,502,6,3,2,8,1.51,45,183,1,.285,.158,40.27,.632,.096,.151
291,Bengie Molina,C,ANA,119,409,37,115,24,0,14,71,13,31,1,1,.281,.304,.443,.747,430,2,2,4,17,0.74,38,181,2,.274,.161,29.21,.419,.030,.072
291,Ruben Sierra,DH,NYY,106,307,33,83,17,1,9,43,27,47,2,1,.270,.327,.420,.747,336,0,0,2,9,1.11,27,129,3,.292,.150,34.11,.574,.080,.140
293,Chris Richard,X,COL,19,27,3,6,1,1,1,3,3,6,0,1,.222,.300,.444,.744,30,0,0,0,1,0.67,3,12,0,.250,.222,27.00,.500,.100,.200
294,Adam Kennedy,2B,ANA,143,449,71,121,17,1,13,49,45,73,22,9,.269,.344,.399,.743,510,9,2,5,7,0.55,31,179,4,.293,.129,34.54,.616,.088,.143
294,Jason LaRue,C,CIN,118,379,52,87,23,1,16,50,33,111,3,3,.230,.321,.422,.743,437,20,1,4,9,0.84,40,160,4,.277,.193,23.69,.297,.076,.254
294,Julio Lugo,SS,TB,139,498,64,135,16,4,15,55,44,100,12,4,.271,.333,.410,.743,556,4,7,3,7,1.39,35,204,1,.311,.139,33.20,.440,.079,.180
294,Randall Simon,1B,CHC,124,410,47,113,17,0,16,72,16,37,0,0,.276,.309,.434,.743,431,4,0,1,7,1.42,33,178,2,.271,.159,25.62,.432,.037,.086
298,Rocco Baldelli,CF,TB,156,637,89,184,32,8,11,78,30,128,27,10,.289,.326,.416,.742,684,8,3,6,10,1.18,51,265,4,.343,.127,57.91,.234,.044,.187
