index,PLAYER,position,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
149,José Reyes,SS,NYM,159,688,113,204,37,19,16,68,66,82,56,15,.297,.358,.475,.833,763,1,5,3,9,0.93,72,327,8,.317,.179,43.00,.805,.087,.107
150,Matt Joyce,LF,DET,92,242,40,61,16,3,12,33,31,65,0,2,.252,.339,.492,.831,277,2,0,2,3,0.71,31,119,0,.293,.240,20.17,.477,.112,.235
151,Brian Roberts,2B,BAL,155,611,107,181,51,8,9,57,82,104,40,10,.296,.378,.450,.828,704,2,3,6,8,0.81,68,275,3,.341,.154,67.89,.788,.116,.148
152,Melvin Mora,3B,BAL,135,513,77,146,29,2,23,104,37,70,3,7,.285,.342,.483,.825,570,11,3,6,14,1.03,54,248,3,.289,.199,22.30,.529,.065,.123
153,Greg Dobbs,X,PHI,128,226,30,68,14,1,9,40,11,40,3,1,.301,.333,.491,.824,240,1,0,2,4,0.69,24,111,1,.330,.190,25.11,.275,.046,.167
154,Derrek Lee,1B,CHC,155,623,93,181,41,3,20,90,71,119,8,2,.291,.361,.462,.823,698,0,0,4,27,1.15,64,288,3,.330,.172,31.15,.597,.102,.170
155,Jim Edmonds,CF,CHC,111,340,53,80,19,2,20,55,55,82,2,2,.235,.343,.479,.822,401,2,1,3,8,0.86,41,163,3,.249,.244,17.00,.671,.137,.204
155,Conor Jackson,LF,AZ,144,540,87,162,31,6,12,75,59,61,10,2,.300,.376,.446,.822,612,9,1,3,14,0.82,49,241,3,.319,.146,45.00,.967,.096,.100
157,J.J. Hardy,SS,MIL,146,569,78,161,31,4,24,74,52,98,2,1,.283,.343,.478,.821,629,1,5,2,18,1.16,59,272,3,.305,.195,23.71,.531,.083,.156
158,Rocco Baldelli,DH,TB,28,80,12,21,5,0,4,13,7,25,0,0,.263,.344,.475,.819,90,3,0,0,1,1.27,9,38,0,.333,.212,20.00,.280,.078,.278
158,Travis Denker,2B,SF,24,37,6,9,4,1,1,3,5,10,0,0,.243,.333,.486,.819,42,0,0,0,0,0.80,6,18,0,.308,.243,37.00,.500,.119,.238
158,Denard Span,RF,MIN,93,347,70,102,16,7,6,47,50,60,18,7,.294,.387,.432,.819,411,4,8,2,3,1.91,29,150,3,.339,.138,57.83,.833,.122,.146
161,David DeJesus,LF,KC,135,518,70,159,25,7,12,73,46,71,11,8,.307,.366,.452,.818,577,5,4,4,10,1.18,44,234,3,.335,.145,43.17,.648,.080,.123
162,Orlando Hudson,2B,AZ,107,407,54,124,29,3,8,41,40,62,4,1,.305,.367,.450,.817,455,2,3,3,18,1.47,40,183,2,.341,.145,50.88,.645,.088,.136
163,Justin Upton,RF,AZ,108,356,52,89,19,6,15,42,54,121,1,4,.250,.353,.463,.816,417,4,0,3,3,0.69,40,165,6,.332,.213,23.73,.446,.129,.290
164,Mike Jacobs,1B,FLA,141,477,67,118,27,2,32,93,36,119,1,0,.247,.299,.514,.813,519,1,0,5,7,0.74,61,245,10,.260,.266,14.91,.303,.069,.229
165,Ray Durham,2B,MIL,128,370,64,107,35,0,6,45,53,72,8,4,.289,.380,.432,.812,426,2,0,1,7,0.90,41,160,1,.345,.143,61.67,.736,.124,.169
165,Carlos Guillen,3B,DET,113,420,68,120,29,2,10,54,60,67,9,3,.286,.376,.436,.812,489,3,2,4,11,0.98,41,183,3,.317,.150,42.00,.896,.123,.137
165,Greg Norton,X,ATL,117,187,29,49,12,0,7,35,33,44,0,0,.262,.373,.439,.812,220,0,0,0,7,1.09,19,82,4,.309,.176,26.71,.750,.150,.200
165,Mike Rivera,C,MIL,21,62,8,19,5,0,1,14,6,10,2,0,.306,.377,.435,.812,69,1,0,0,2,1.36,6,27,0,.353,.129,62.00,.600,.087,.145
169,Torii Hunter,CF,LAA,146,551,85,153,37,2,21,78,50,108,19,5,.278,.344,.466,.810,608,6,0,1,15,1.03,60,257,6,.312,.189,26.24,.463,.082,.178
170,Casey Blake,3B,LAD,152,536,71,147,36,1,21,81,49,120,3,0,.274,.345,.463,.808,601,11,1,4,12,0.80,58,248,11,.316,.188,25.52,.408,.082,.200
170,Mike Cameron,CF,MIL,120,444,69,108,25,2,25,70,54,142,17,5,.243,.331,.477,.808,508,6,1,3,4,0.57,52,212,1,.296,.234,17.76,.380,.106,.280
170,Jorge Cantu,3B,FLA,155,628,92,174,41,0,29,95,40,111,6,2,.277,.327,.481,.808,685,10,0,7,15,0.59,70,302,6,.293,.204,21.66,.360,.058,.162
170,Luke Scott,LF,BAL,148,475,67,122,29,2,23,65,53,102,2,2,.257,.336,.472,.808,536,5,0,3,7,0.87,54,224,10,.280,.215,20.65,.520,.099,.190
170,Marcus Thames,LF,DET,103,316,50,76,12,0,25,56,24,95,0,3,.241,.292,.516,.808,342,0,0,2,6,0.63,37,163,0,.258,.275,12.64,.253,.070,.278
175,Edwin Encarnación,3B,CIN,146,506,75,127,29,1,26,68,61,102,1,0,.251,.340,.466,.806,582,10,0,5,13,0.60,56,236,1,.264,.215,19.46,.598,.105,.175
175,Jason Kubel,DH,MIN,141,463,74,126,22,5,20,78,47,91,0,1,.272,.335,.471,.806,517,0,0,7,12,0.89,47,218,2,.295,.199,23.15,.516,.091,.176
177,Cliff Floyd,DH,TB,80,246,32,66,13,0,11,39,28,58,1,0,.268,.349,.455,.804,284,5,0,5,4,1.59,24,112,2,.302,.187,22.36,.483,.099,.204
177,Kila Ka'aihue,DH,KC,12,21,4,6,0,0,1,1,3,2,0,0,.286,.375,.429,.804,24,0,0,0,0,0.86,1,9,0,.278,.143,21.00,1.500,.125,.083
177,Jhonny Peralta,SS,CLE,154,605,104,167,42,4,23,89,48,126,3,1,.276,.331,.473,.804,664,4,2,5,26,1.10,69,286,2,.312,.197,26.30,.381,.072,.190
177,Cody Ross,CF,FLA,145,461,59,120,29,5,22,73,33,116,6,1,.260,.316,.488,.804,506,7,0,5,5,0.81,56,225,2,.299,.228,20.96,.284,.065,.229
177,Travis Snider,LF,TOR,24,73,9,22,6,0,2,13,5,23,0,0,.301,.338,.466,.804,80,0,0,2,0,1.14,8,34,0,.400,.164,36.50,.217,.063,.288
177,Ian Stewart,3B,COL,81,266,33,69,18,2,10,41,30,94,1,1,.259,.349,.455,.804,304,7,0,1,3,0.63,30,121,4,.362,.195,26.60,.319,.099,.309
183,Matt Macri,3B,MIN,18,34,3,11,1,0,1,4,2,10,1,1,.324,.361,.441,.802,36,0,0,0,0,0.44,2,15,0,.435,.118,34.00,.200,.056,.278
184,Mark Saccomanno,X,HOU,10,10,1,2,1,0,1,2,0,3,0,0,.200,.200,.600,.800,11,0,0,0,0,0.25,2,6,0,.167,.400,10.00,.---,.000,.273
184,Chris Snyder,C,AZ,115,334,47,79,22,1,16,64,56,101,0,0,.237,.348,.452,.800,404,4,5,5,7,0.84,39,151,5,.284,.216,20.88,.554,.139,.250
186,Matt Kemp,CF,LAD,155,606,93,176,38,5,18,76,46,153,35,11,.290,.340,.459,.799,657,1,1,3,11,1.02,61,278,6,.361,.168,33.67,.301,.070,.233
186,Mike Lowell,3B,BOS,113,419,58,115,27,0,17,73,38,61,2,2,.274,.338,.461,.799,468,5,0,6,14,0.58,44,193,2,.282,.186,24.65,.623,.081,.130
186,Shane Victorino,CF,PHI,146,570,102,167,30,8,14,58,45,69,36,11,.293,.352,.447,.799,627,7,5,0,8,0.92,52,255,2,.314,.154,40.71,.652,.072,.110
189,Eric Hinske,RF,TB,133,381,59,94,21,1,20,60,47,88,10,3,.247,.333,.465,.798,432,3,0,1,13,0.96,42,177,4,.270,.218,19.05,.534,.109,.204
189,Alex Rios,RF,TOR,155,635,91,185,47,8,15,79,44,112,32,8,.291,.337,.461,.798,687,2,0,5,20,1.00,70,293,2,.331,.170,42.33,.393,.064,.163
191,Kelly Johnson,2B,ATL,150,547,86,157,39,6,12,69,52,113,11,6,.287,.349,.446,.795,614,2,9,4,3,0.92,57,244,2,.340,.159,45.58,.460,.085,.184
191,Ramón Vázquez,3B,TEX,105,300,44,87,18,3,6,40,38,66,0,1,.290,.365,.430,.795,347,0,5,4,4,1.33,27,129,3,.349,.140,50.00,.576,.110,.190
193,Hideki Matsui,DH,NYY,93,337,43,99,17,0,9,45,38,47,0,0,.294,.370,.424,.794,378,3,0,0,10,1.15,26,143,6,.320,.131,37.44,.809,.101,.124
193,Dmitri Young,1B,WSH,50,150,15,42,6,0,4,10,28,28,0,0,.280,.394,.400,.794,180,1,0,1,8,1.70,10,60,4,.319,.120,37.50,1.000,.156,.156
195,Nomar Garciaparra,SS,LAD,55,163,24,43,9,0,8,28,15,11,1,1,.264,.326,.466,.792,181,1,0,2,12,0.95,17,76,2,.240,.202,20.38,1.364,.083,.061
195,Alexei Ramirez,2B,CWS,136,480,65,139,22,2,21,77,18,61,13,9,.290,.317,.475,.792,509,3,4,4,14,1.13,45,228,3,.294,.185,22.86,.295,.035,.120
197,Scott Hairston,CF,SD,112,326,42,81,18,3,17,31,28,84,3,1,.248,.312,.479,.791,362,3,3,2,2,0.68,38,156,2,.282,.230,19.18,.333,.077,.232
197,Fred Lewis,LF,SF,133,468,81,132,25,11,9,40,51,124,21,7,.282,.351,.440,.791,521,0,0,2,5,1.64,45,206,3,.365,.158,52.00,.411,.098,.238
199,Jeff Baker,2B,COL,104,299,55,80,22,1,12,48,26,85,4,0,.268,.322,.468,.790,333,1,1,6,5,1.04,35,140,2,.327,.201,24.92,.306,.078,.255
199,Clint Barmes,2B,COL,107,393,47,114,25,6,11,44,17,69,13,4,.290,.322,.468,.790,417,2,4,1,9,0.50,42,184,0,.328,.178,35.73,.246,.041,.165
199,Anderson Hernandez,2B,WSH,28,81,11,27,4,0,0,17,10,8,0,0,.333,.407,.383,.790,91,0,0,0,1,1.00,4,31,0,.370,.049,-.--,1.250,.110,.088
202,Randy Winn,RF,SF,155,598,84,183,38,2,10,64,59,88,25,2,.306,.363,.426,.789,667,0,1,9,6,1.42,50,255,6,.340,.120,59.80,.670,.088,.132
203,David Murphy,RF,TEX,108,415,64,114,28,3,15,74,31,70,7,2,.275,.321,.465,.786,454,0,2,6,7,0.85,46,193,3,.295,.190,27.67,.443,.068,.154
203,Jimmy Rollins,SS,PHI,137,556,76,154,38,9,11,59,58,55,47,3,.277,.349,.437,.786,625,5,3,3,11,1.17,58,243,7,.290,.160,50.54,1.055,.093,.088
205,Ryan Church,RF,NYM,90,319,54,88,14,1,12,49,33,83,2,3,.276,.346,.439,.785,359,3,1,3,9,1.41,27,140,3,.335,.163,26.58,.398,.092,.231
205,Cristian Guzman,SS,WSH,138,579,77,183,35,5,9,55,23,57,6,5,.316,.345,.440,.785,612,5,1,4,10,1.41,49,255,1,.337,.124,64.33,.404,.038,.093
205,Seth Smith,X,COL,67,108,13,28,7,0,4,15,15,23,1,0,.259,.350,.435,.785,123,0,0,0,0,0.84,11,47,0,.296,.176,27.00,.652,.122,.187
208,Adrián Beltré,3B,SEA,143,556,74,148,29,1,25,77,50,90,8,2,.266,.327,.457,.784,612,2,0,4,11,0.88,55,254,10,.276,.191,22.24,.556,.082,.147
208,Hunter Pence,RF,HOU,157,595,78,160,34,4,25,83,40,124,11,10,.269,.318,.466,.784,642,4,0,3,14,1.24,63,277,2,.301,.197,23.80,.323,.062,.193
208,B.J. Upton,CF,TB,145,531,85,145,37,2,9,67,97,134,44,16,.273,.383,.401,.784,640,2,3,7,13,1.34,48,213,4,.344,.128,59.00,.724,.152,.209
211,Alex Gordon,3B,KC,134,493,72,128,35,1,16,59,66,120,9,2,.260,.351,.432,.783,571,6,1,5,8,0.55,52,213,5,.309,.172,30.81,.550,.116,.210
212,Paul Konerko,1B,CWS,122,438,59,105,19,1,22,62,65,80,2,0,.240,.344,.438,.782,514,7,0,4,17,0.86,42,192,4,.244,.199,19.91,.813,.126,.156
213,Russell Martin,C,LAD,155,553,87,155,25,0,13,69,90,83,18,6,.280,.385,.396,.781,650,5,0,2,16,1.22,38,219,8,.309,.116,42.54,1.084,.138,.128
213,Kazuo Matsui,2B,HOU,96,375,58,110,26,3,6,33,37,53,20,5,.293,.354,.427,.781,422,0,7,3,3,1.22,35,160,0,.326,.133,62.50,.698,.088,.126
213,Fernando Perez,CF,TB,23,60,18,15,2,0,3,8,8,16,5,0,.250,.348,.433,.781,72,1,3,0,3,1.29,5,26,1,.293,.183,20.00,.500,.111,.222
216,Garrett Atkins,3B,COL,155,611,86,175,32,3,21,99,40,100,1,1,.286,.328,.452,.780,664,3,0,10,20,0.73,56,276,0,.308,.165,29.10,.400,.060,.151
216,Brandon Backe,P,HOU,32,47,8,13,2,0,2,3,3,18,0,0,.277,.333,.447,.780,56,1,5,0,0,3.20,4,21,0,.407,.170,23.50,.167,.054,.321
216,Joe Mather,LF,STL,54,133,20,32,7,0,8,18,12,32,1,0,.241,.306,.474,.780,147,1,0,1,2,0.46,15,63,1,.255,.233,16.62,.375,.082,.218
216,Scott Rolen,3B,TOR,115,408,58,107,30,3,11,50,46,71,5,0,.262,.349,.431,.780,467,10,0,3,12,0.65,44,176,2,.292,.169,37.09,.648,.099,.152
220,Todd Helton,1B,COL,83,299,39,79,16,0,7,29,61,50,0,0,.264,.391,.388,.779,361,1,0,0,9,0.87,23,116,8,.298,.124,42.71,1.220,.169,.139
221,Reed Johnson,CF,CHC,109,333,52,101,21,0,6,50,19,68,5,6,.303,.358,.420,.778,374,12,5,5,3,0.93,27,140,1,.360,.117,55.50,.279,.051,.182
221,Mark Reynolds,3B,AZ,152,539,87,129,28,3,28,97,64,204,11,2,.239,.320,.458,.778,613,3,1,6,10,0.72,59,247,0,.323,.219,19.25,.314,.104,.333
223,Moises Alou,LF,NYM,15,49,4,17,2,0,0,9,2,4,1,1,.347,.389,.388,.777,54,2,0,1,1,1.07,2,19,0,.370,.041,-.--,.500,.037,.074
223,Ken Griffey,CF,CWS,143,490,67,122,30,1,18,71,78,89,0,1,.249,.353,.424,.777,575,3,0,4,13,0.78,49,208,14,.269,.176,27.22,.876,.136,.155
223,Lyle Overbay,1B,TOR,158,544,74,147,32,2,15,69,74,116,1,2,.270,.358,.419,.777,630,3,1,5,24,1.22,49,228,3,.316,.149,36.27,.638,.117,.184
226,Joe Koshansky,1B,COL,18,38,5,8,3,0,3,8,1,17,0,0,.211,.250,.526,.776,40,1,0,0,2,2.25,6,20,0,.278,.316,12.67,.059,.025,.425
226,Ryan Langerhans,X,WSH,73,111,17,26,5,2,3,12,25,31,2,0,.234,.380,.396,.776,139,1,2,0,1,1.33,10,44,1,.299,.162,37.00,.806,.180,.223
228,James Parr,P,ATL,6,8,1,2,1,0,0,0,2,4,0,0,.250,.400,.375,.775,10,0,0,0,0,1.00,1,3,0,.500,.125,-.--,.500,.200,.400
228,Jorge Posada,C,NYY,51,168,18,45,13,1,3,22,24,38,0,0,.268,.364,.411,.775,195,2,0,1,7,0.83,17,69,3,.328,.143,56.00,.632,.123,.195
228,Ryan Zimmerman,3B,WSH,106,428,51,121,24,1,14,51,31,71,1,1,.283,.333,.442,.775,466,3,0,4,12,0.97,39,189,1,.308,.159,30.57,.437,.067,.152
231,Joe Crede,3B,CWS,97,335,41,83,18,1,17,55,30,45,0,3,.248,.314,.460,.774,373,4,0,4,10,0.47,36,154,0,.238,.212,19.71,.667,.080,.121
232,Sean Casey,1B,BOS,69,199,14,64,14,0,0,17,17,25,1,0,.322,.381,.392,.773,218,2,0,0,6,0.86,14,78,3,.368,.070,-.--,.680,.078,.115
233,James Loney,1B,LAD,161,595,66,172,35,6,13,90,45,85,7,4,.289,.338,.434,.772,651,3,1,7,25,1.00,54,258,6,.315,.145,45.77,.529,.069,.131
233,Micah Owings,X,CIN,40,56,7,17,3,0,1,6,5,21,0,0,.304,.361,.411,.772,62,0,1,0,2,2.17,4,23,0,.471,.107,56.00,.238,.081,.339
235,Derek Jeter,SS,NYY,150,596,88,179,25,3,11,69,52,85,11,5,.300,.363,.408,.771,668,9,7,4,24,1.79,39,243,0,.333,.107,54.18,.612,.078,.127
235,Ramon Martinez,2B,NYM,7,16,0,4,3,0,0,3,2,3,0,0,.250,.333,.438,.771,18,0,0,0,1,0.80,3,7,0,.308,.188,-.--,.667,.111,.167
235,Clete Thomas,LF,DET,40,116,7,33,9,1,1,9,14,26,2,0,.284,.366,.405,.771,133,1,2,0,1,0.97,11,47,1,.360,.121,116.00,.538,.105,.195
238,Ben Francisco,LF,CLE,121,447,65,119,32,0,15,54,40,86,4,3,.266,.332,.438,.770,499,6,2,4,10,0.57,47,196,0,.297,.172,29.80,.465,.080,.172
239,Travis Ishikawa,1B,SF,33,95,12,26,6,0,3,15,9,27,1,0,.274,.337,.432,.769,104,0,0,0,1,1.80,9,41,1,.354,.158,31.67,.333,.087,.260
240,Jay Bruce,RF,CIN,108,413,63,105,17,1,21,52,33,110,4,6,.254,.314,.453,.767,452,4,0,2,8,1.15,39,187,1,.296,.199,19.67,.300,.073,.243
240,Yunel Escobar,SS,ATL,136,514,71,148,24,2,10,60,59,62,2,5,.288,.366,.401,.767,587,5,7,2,24,1.79,36,206,4,.311,.113,51.40,.952,.101,.106
240,Bengie Molina,C,SF,145,530,46,155,33,0,16,95,19,38,0,0,.292,.322,.445,.767,569,9,0,11,23,0.67,49,236,5,.285,.153,33.12,.500,.033,.067
240,Placido Polanco,2B,DET,141,580,90,178,34,3,8,58,35,43,7,1,.307,.350,.417,.767,629,6,4,4,14,1.10,45,242,2,.319,.110,72.50,.814,.056,.068
244,Jose Lopez,2B,SEA,159,644,80,191,41,1,17,89,27,67,6,3,.297,.322,.443,.765,687,1,6,9,14,0.89,59,285,5,.306,.146,37.88,.403,.039,.098
244,Miguel Montero,C,AZ,70,184,24,47,16,1,5,18,19,49,0,0,.255,.330,.435,.765,207,2,1,1,1,0.84,22,80,3,.321,.179,36.80,.388,.092,.237
244,Skip Schumaker,CF,STL,153,540,87,163,22,5,8,46,47,60,8,2,.302,.359,.406,.765,594,2,4,1,19,2.19,35,219,2,.328,.104,67.50,.783,.079,.101
247,Josh Anderson,CF,ATL,40,136,21,40,7,1,3,12,8,33,10,1,.294,.338,.426,.764,146,1,1,0,1,1.21,11,58,2,.370,.132,45.33,.242,.055,.226
247,Dallas McPherson,X,FLA,11,11,3,2,2,0,0,0,4,5,0,0,.182,.400,.364,.764,15,0,0,0,0,1.00,2,4,1,.333,.182,-.--,.800,.267,.333
249,Steve Holm,C,SF,49,84,10,22,9,0,1,6,10,16,0,1,.262,.357,.405,.762,98,3,0,1,3,1.47,10,34,1,.309,.143,84.00,.625,.102,.163
249,Joe Inglett,2B,TOR,109,344,45,102,15,7,3,39,28,43,9,2,.297,.355,.407,.762,385,4,8,1,5,1.57,25,140,0,.331,.110,114.67,.651,.073,.112
249,Luis Montanez,LF,BAL,38,112,18,33,6,1,3,14,4,20,0,0,.295,.316,.446,.762,117,0,0,1,0,0.82,10,50,0,.333,.152,37.33,.200,.034,.171
252,Willie Harris,LF,WSH,140,367,58,92,14,4,13,43,50,66,13,3,.251,.344,.417,.761,424,3,3,1,8,0.92,31,153,2,.273,.166,28.23,.758,.118,.156
253,Corey Hart,RF,MIL,157,612,76,164,45,6,20,91,27,109,23,7,.268,.300,.459,.759,657,5,4,9,17,0.92,71,281,2,.293,.191,30.60,.248,.041,.166
254,Garret Anderson,LF,LAA,145,557,66,163,27,3,15,84,29,77,7,4,.293,.325,.433,.758,593,1,0,6,11,0.92,45,241,6,.314,.140,37.13,.377,.049,.130
254,Chris Young,CF,AZ,160,625,85,155,42,7,22,85,62,165,14,5,.248,.315,.443,.758,699,1,6,5,10,0.82,71,277,2,.300,.195,28.41,.376,.089,.236
256,Chase Headley,LF,SD,91,331,34,89,19,2,9,38,30,104,4,1,.269,.337,.420,.757,368,5,0,2,5,0.89,30,139,1,.364,.151,36.78,.288,.082,.283
257,Dioner Navarro,C,TB,120,427,43,126,27,0,7,54,34,49,0,4,.295,.349,.407,.756,470,3,3,3,16,1.15,34,174,1,.318,.112,61.00,.694,.072,.104
258,Adam Lind,LF,TOR,88,326,48,92,16,4,9,40,16,59,2,0,.282,.316,.439,.755,349,2,1,4,8,1.40,29,143,3,.317,.156,36.22,.271,.046,.169
259,Joaquin Arias,2B,TEX,32,110,15,32,7,3,0,9,7,12,4,1,.291,.345,.409,.754,120,2,1,0,4,1.03,10,45,0,.327,.118,-.--,.583,.058,.100
259,Omar Infante,LF,ATL,96,317,45,93,24,3,3,40,22,44,0,1,.293,.338,.416,.754,348,2,2,5,4,0.61,30,132,2,.327,.123,105.67,.500,.063,.126
259,Howie Kendrick,2B,LAA,92,340,43,104,26,2,3,37,12,58,11,4,.306,.333,.421,.754,361,4,1,4,8,1.77,31,143,3,.357,.115,113.33,.207,.033,.161
259,Brandon Phillips,2B,CIN,141,559,80,146,24,7,21,78,39,93,23,10,.261,.312,.442,.754,609,5,0,6,13,1.26,52,247,6,.277,.181,26.62,.419,.064,.153
263,Ramon Castro,C,NYM,52,143,15,35,7,0,7,24,13,34,0,0,.245,.312,.441,.753,157,1,0,0,2,0.76,14,63,2,.275,.196,20.43,.382,.083,.217
263,Doug Mientkiewicz,X,PIT,125,285,37,79,19,2,2,30,44,28,0,0,.277,.374,.379,.753,334,2,0,3,6,0.79,23,108,3,.298,.102,142.50,1.571,.132,.084
263,Aaron Miles,2B,STL,134,379,49,120,15,2,4,31,23,37,3,3,.317,.355,.398,.753,408,0,5,1,13,1.75,21,151,2,.342,.082,94.75,.622,.056,.091
266,Coco Crisp,CF,BOS,118,361,55,102,18,3,7,41,35,59,20,7,.283,.344,.407,.751,409,1,8,4,6,1.00,28,147,0,.318,.125,51.57,.593,.086,.144
267,Howie Clark,1B,MIN,4,8,0,2,2,0,0,1,0,2,0,0,.250,.250,.500,.750,8,0,0,0,0,1.00,2,4,0,.333,.250,-.--,.---,.000,.250
267,Ryan Garko,1B,CLE,141,495,61,135,21,1,14,90,45,86,0,0,.273,.346,.404,.750,563,15,0,8,10,0.80,36,200,1,.300,.131,35.36,.523,.080,.153
267,Gabe Gross,RF,TB,143,345,46,82,16,3,13,40,50,82,4,2,.238,.336,.414,.750,399,2,0,2,6,0.74,32,143,0,.274,.177,26.54,.610,.125,.206
267,Wade LeBlanc,P,SD,5,8,0,3,0,0,0,0,0,3,0,0,.375,.375,.375,.750,9,0,1,0,0,3.00,0,3,0,.600,.000,-.--,.---,.000,.333
267,Drew Macias,X,SD,17,20,2,4,0,0,2,5,2,6,0,0,.200,.250,.500,.750,25,0,1,2,1,1.60,2,10,0,.143,.300,10.00,.333,.080,.240
267,Mike Parisi,P,STL,12,4,0,1,1,0,0,2,0,1,0,0,.250,.250,.500,.750,4,0,0,0,0,1.00,1,2,0,.333,.250,-.--,.---,.000,.250
267,Matt Stairs,X,PHI,121,337,46,85,12,1,13,49,42,90,1,1,.252,.341,.409,.750,387,5,0,3,10,0.92,26,138,9,.304,.157,25.92,.467,.109,.233
274,Chris Denorfia,LF,OAK,29,62,10,18,3,0,1,9,6,16,2,0,.290,.362,.387,.749,71,1,2,0,3,3.29,4,24,0,.378,.097,62.00,.375,.085,.225
274,Luis Gonzalez,LF,FLA,136,341,30,89,26,1,8,47,41,43,1,2,.261,.336,.413,.749,387,0,0,5,10,0.89,35,141,1,.275,.152,42.62,.953,.106,.111
274,Aaron Rowand,CF,SF,152,549,57,149,37,0,13,70,44,126,2,4,.271,.339,.410,.749,611,14,0,4,21,1.42,50,225,7,.329,.138,42.23,.349,.072,.206
277,Chris Coste,C,PHI,98,274,28,72,17,0,9,36,16,51,0,1,.263,.325,.423,.748,305,10,3,2,7,0.81,26,116,1,.292,.161,30.44,.314,.052,.167
278,Ichiro Suzuki,RF,SEA,162,686,103,213,20,7,6,42,51,65,43,4,.310,.361,.386,.747,749,5,3,4,8,1.61,33,265,12,.334,.076,114.33,.785,.068,.087
279,Brian Barton,X,STL,82,153,23,41,9,2,2,13,19,39,3,1,.268,.354,.392,.746,179,2,4,1,5,1.36,13,60,0,.345,.124,76.50,.487,.106,.218
279,Ryan Theriot,SS,CHC,149,580,85,178,19,4,1,38,73,58,22,13,.307,.387,.359,.746,661,3,4,1,19,1.84,24,208,1,.339,.052,580.00,1.259,.110,.088
281,Rich Aurilia,1B,SF,140,407,33,115,21,1,10,52,30,56,1,1,.283,.332,.413,.745,440,1,0,2,11,0.82,32,168,4,.306,.130,40.70,.536,.068,.127
281,Jeff Kent,2B,LAD,121,440,42,123,23,1,12,59,25,52,0,1,.280,.327,.418,.745,474,7,0,2,13,0.87,36,184,1,.294,.139,36.67,.481,.053,.110
283,Mark Grudzielanek,2B,KC,86,331,36,99,24,0,3,24,19,41,2,1,.299,.345,.399,.744,360,5,3,2,8,1.33,27,132,1,.332,.100,110.33,.463,.053,.114
284,Dewayne Wise,LF,CWS,57,129,20,32,4,2,6,18,8,32,9,0,.248,.293,.450,.743,143,1,3,2,5,0.79,12,58,0,.280,.202,21.50,.250,.056,.224
285,Nick Swisher,1B,CWS,153,497,86,109,21,1,24,69,82,135,3,3,.219,.332,.410,.742,588,4,1,4,14,0.74,46,204,6,.249,.191,20.71,.607,.139,.230
286,Frank Catalanotto,X,TEX,88,248,28,68,23,1,2,21,20,29,1,1,.274,.342,.399,.741,278,6,3,1,6,1.50,26,99,0,.303,.125,124.00,.690,.072,.104
286,Yadier Molina,C,STL,124,444,37,135,18,0,7,56,32,29,0,2,.304,.349,.392,.741,485,1,3,5,21,1.03,25,174,4,.310,.088,63.43,1.103,.066,.060
286,Delmon Young,LF,MIN,152,575,80,167,28,4,10,69,35,105,14,5,.290,.336,.405,.741,623,7,1,5,19,1.71,42,233,7,.338,.115,57.50,.333,.056,.169
286,Michael Young,SS,TEX,155,645,102,183,36,2,12,82,55,109,10,0,.284,.339,.402,.741,708,2,0,6,19,1.12,50,259,0,.323,.118,53.75,.505,.078,.154
290,Brandon Moss,LF,PIT,79,236,19,58,15,3,8,34,21,70,1,2,.246,.304,.436,.740,263,1,0,5,2,0.98,26,103,1,.307,.191,29.50,.300,.080,.266
290,Rickie Weeks,2B,MIL,129,475,89,111,22,7,14,46,66,115,19,5,.234,.342,.398,.740,560,14,1,4,5,0.78,43,189,0,.277,.164,33.93,.574,.118,.205
292,Jed Lowrie,SS,BOS,81,260,34,67,25,3,2,46,35,68,1,0,.258,.339,.400,.739,306,1,2,8,8,0.59,30,104,0,.328,.142,130.00,.515,.114,.222
293,Kosuke Fukudome,RF,CHC,150,501,79,129,25,3,10,58,81,104,12,4,.257,.359,.379,.738,590,1,2,5,7,1.17,38,190,9,.304,.122,50.10,.779,.137,.176
293,Jose Guillen,RF,KC,153,598,66,158,42,1,20,97,23,106,2,1,.264,.300,.438,.738,633,9,0,3,23,1.13,63,262,3,.291,.174,29.90,.217,.036,.167
293,Casey Kotchman,1B,ATL,143,525,65,143,28,1,14,74,36,39,2,1,.272,.328,.410,.738,573,9,0,3,18,1.47,43,215,5,.272,.137,37.50,.923,.063,.068
296,Willy Aybar,3B,TB,95,324,33,82,17,2,10,33,32,44,2,2,.253,.327,.410,.737,362,4,1,1,7,0.82,29,133,3,.266,.157,32.40,.727,.088,.122
296,Javier Valentin,X,CIN,94,129,10,33,8,0,4,18,14,27,0,0,.256,.326,.411,.737,144,0,0,1,2,0.79,12,53,0,.293,.155,32.25,.519,.097,.188
298,Chris Carter,X,BOS,9,18,5,6,0,0,0,3,2,5,0,0,.333,.400,.333,.733,20,0,0,0,0,1.33,0,6,0,.462,.000,-.--,.400,.100,.250
298,Mark Loretta,2B,HOU,101,261,27,73,15,0,4,38,29,30,0,0,.280,.350,.383,.733,297,2,0,5,9,0.79,19,100,1,.297,.103,65.25,.967,.098,.101
