index,PLAYER,position,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
299,Bobby Crosby,SS,OAK,151,545,70,130,34,1,22,64,58,141,7,3,.239,.319,.426,.745,623,9,5,6,20,0.97,57,232,0,.278,.187,24.77,.411,.093,.226
299,Richard Hidalgo,RF,NYM,144,523,67,125,26,3,25,82,44,129,4,4,.239,.301,.444,.745,579,5,0,6,19,0.70,54,232,7,.267,.205,20.92,.341,.076,.223
299,Matthew LeCroy,DH,MIN,88,264,25,71,14,0,9,39,16,60,0,0,.269,.321,.424,.745,287,5,0,2,7,1.37,23,112,0,.315,.155,29.33,.267,.056,.209
302,Alex Cora,2B,LA,138,405,47,107,9,4,10,47,47,41,3,4,.264,.364,.380,.744,484,18,12,2,9,1.08,23,154,10,.272,.116,40.50,1.146,.097,.085
303,Ryan Freel,3B,CIN,143,505,74,140,21,8,3,28,67,88,37,10,.277,.375,.368,.743,592,12,8,0,7,1.34,32,186,0,.331,.091,168.33,.761,.113,.149
303,Colin Porter,X,STL,23,35,3,11,1,0,1,2,0,13,0,0,.314,.314,.429,.743,35,0,0,0,2,1.20,2,15,0,.476,.114,35.00,.---,.000,.371
303,Shane Spencer,LF,NYM,74,185,21,52,10,1,4,26,13,37,6,0,.281,.332,.411,.743,204,2,2,2,1,1.22,15,76,0,.329,.130,46.25,.351,.064,.181
306,Brian Dallimore,2B,SF,20,43,8,12,2,0,1,7,4,7,0,1,.279,.347,.395,.742,49,1,0,1,0,1.08,3,17,0,.306,.116,43.00,.571,.082,.143
306,Jacque Jones,RF,MIN,151,555,69,141,22,1,24,80,40,117,13,10,.254,.315,.427,.742,608,10,2,1,12,1.73,47,237,2,.282,.173,23.12,.342,.066,.192
306,Damian Miller,C,OAK,110,397,39,108,25,0,9,58,39,87,0,1,.272,.339,.403,.742,442,2,2,2,19,1.12,34,160,0,.327,.131,44.11,.448,.088,.197
309,Morgan Ensberg,3B,HOU,131,411,51,113,20,3,10,66,36,46,6,4,.275,.330,.411,.741,456,0,5,4,17,1.02,33,169,1,.287,.136,41.10,.783,.079,.101
309,Bobby Higginson,RF,DET,131,448,63,110,24,2,12,64,70,84,5,2,.246,.353,.388,.741,531,7,2,4,10,0.69,38,174,5,.275,.143,37.33,.833,.132,.158
309,Kenny Lofton,CF,NYY,83,276,51,76,10,7,3,18,31,27,7,3,.275,.346,.395,.741,313,1,1,4,4,1.02,20,109,1,.292,.120,92.00,1.148,.099,.086
309,Omar Vizquel,SS,CLE,148,567,82,165,28,3,7,59,57,62,19,6,.291,.353,.388,.741,651,1,20,6,12,1.02,38,220,0,.313,.097,81.00,.919,.088,.095
313,Bret Boone,2B,SEA,148,593,74,149,30,0,24,83,56,135,10,5,.251,.317,.423,.740,658,3,2,4,18,1.23,54,251,2,.285,.172,24.71,.415,.085,.205
313,Austin Kearns,RF,CIN,64,217,28,50,10,2,9,32,28,71,2,1,.230,.321,.419,.740,246,1,0,0,8,1.23,21,91,0,.299,.189,24.11,.394,.114,.289
313,Ricky Ledee,X,SF,104,176,25,41,9,0,7,30,27,47,3,0,.233,.337,.403,.740,205,1,0,1,6,1.34,16,71,2,.276,.170,25.14,.574,.132,.229
316,Brian Daubach,1B,BOS,30,75,9,17,8,0,2,8,10,21,0,0,.227,.326,.413,.739,86,1,0,0,1,0.76,10,31,0,.288,.187,37.50,.476,.116,.244
316,Jody Gerut,RF,CLE,134,481,72,121,31,5,11,51,54,59,13,6,.252,.334,.405,.739,548,7,3,3,9,0.94,47,195,4,.266,.154,43.73,.915,.099,.108
316,Justin Leone,3B,SEA,31,102,15,22,5,0,6,13,9,32,1,0,.216,.298,.441,.739,115,3,1,0,0,1.23,11,45,0,.250,.225,17.00,.281,.078,.278
316,Rob Mackowiak,RF,PIT,155,491,65,121,22,6,17,75,50,114,13,4,.246,.319,.420,.739,555,6,1,7,3,1.18,45,206,2,.283,.173,28.88,.439,.090,.205
316,Grady Sizemore,CF,CLE,43,138,15,34,6,2,4,24,14,34,2,0,.246,.333,.406,.739,159,5,0,2,0,1.18,12,56,0,.294,.159,34.50,.412,.088,.214
321,Hiram Bocachica,CF,SEA,50,90,9,22,5,0,3,6,12,27,5,4,.244,.337,.400,.737,107,1,3,1,1,0.88,8,36,0,.311,.156,30.00,.444,.112,.252
322,Alberto Castillo,C,KC,29,89,12,24,6,0,1,11,14,10,0,2,.270,.365,.371,.736,105,0,1,1,1,1.19,7,33,0,.291,.101,89.00,1.400,.133,.095
323,Royce Clayton,SS,COL,146,574,95,160,36,4,8,54,48,125,10,5,.279,.338,.397,.735,652,4,24,2,13,2.15,48,228,0,.343,.118,71.75,.384,.074,.192
323,Scott Hairston,2B,AZ,101,339,39,84,15,6,13,29,21,88,3,3,.248,.293,.442,.735,364,1,2,1,4,0.79,34,150,0,.297,.195,26.08,.239,.058,.242
325,Frank Catalanotto,LF,TOR,75,249,27,73,19,1,1,26,17,33,1,0,.293,.344,.390,.734,274,4,1,3,7,1.10,21,97,1,.330,.096,249.00,.515,.062,.120
325,Julio Lugo,SS,TB,157,581,83,160,41,4,7,75,54,106,21,5,.275,.338,.396,.734,655,5,7,8,8,1.23,52,230,0,.321,.120,83.00,.509,.082,.162
325,Eric Munson,3B,DET,109,321,36,68,14,2,19,49,29,90,1,1,.212,.289,.445,.734,357,6,1,0,1,0.78,35,143,3,.231,.234,16.90,.322,.081,.252
325,Tony Womack,2B,STL,145,553,91,170,22,3,5,38,36,60,26,5,.307,.349,.385,.734,606,3,8,6,6,1.32,30,213,1,.334,.078,110.60,.600,.059,.099
329,Danny Bautista,RF,AZ,141,539,64,154,27,1,11,65,35,66,6,2,.286,.332,.401,.733,582,4,1,3,20,1.60,39,216,2,.308,.115,49.00,.530,.060,.113
329,Juan Cruz,P,ATL,50,5,1,1,1,0,0,0,1,3,0,0,.200,.333,.400,.733,6,0,0,0,0,0.00,1,2,0,.500,.200,-.--,.333,.167,.500
329,Wayne Franklin,P,SF,43,3,2,1,0,0,0,2,1,0,0,0,.333,.400,.333,.733,5,0,0,1,0,0.50,0,1,0,.250,.000,-.--,.---,.200,.000
329,Danny Garcia,2B,NYM,58,138,23,32,7,1,3,17,22,34,3,0,.232,.371,.362,.733,174,9,4,1,1,0.97,11,50,2,.284,.130,46.00,.647,.126,.195
329,John Olerud,1B,NYY,127,425,45,110,20,1,9,48,61,61,0,0,.259,.359,.374,.733,500,8,1,5,11,0.98,30,159,4,.281,.115,47.22,1.000,.122,.122
329,B.J. Upton,SS,TB,45,159,19,41,8,2,4,12,15,46,4,1,.258,.324,.409,.733,177,1,1,1,1,1.31,14,65,0,.336,.151,39.75,.326,.085,.260
335,Dave McCarty,1B,BOS,91,151,24,39,8,1,4,17,14,40,1,0,.258,.327,.404,.731,168,2,0,1,5,1.15,13,61,0,.324,.146,37.75,.350,.083,.238
336,Laynce Nix,CF,TEX,115,371,58,92,20,4,14,46,23,113,1,1,.248,.293,.437,.730,400,2,1,3,6,1.15,38,162,4,.316,.189,26.50,.204,.058,.283
337,Rod Barajas,C,TEX,108,358,50,89,26,1,15,58,13,63,0,1,.249,.276,.453,.729,389,3,8,7,3,0.51,42,162,0,.258,.204,23.87,.206,.033,.162
337,A.J. Pierzynski,C,SF,131,471,45,128,28,2,11,77,19,27,0,1,.272,.319,.410,.729,510,15,2,3,27,1.17,41,193,4,.268,.138,42.82,.704,.037,.053
339,Edgar Renteria,SS,STL,149,586,84,168,37,0,10,72,39,78,17,11,.287,.327,.401,.728,642,1,6,10,14,1.14,47,235,5,.311,.114,58.60,.500,.061,.121
340,Tony Batista,3B,MON,157,606,76,146,30,2,32,110,26,78,14,6,.241,.272,.455,.727,650,4,4,10,14,0.66,64,276,4,.225,.215,18.94,.333,.040,.120
340,Edgar Martinez,DH,SEA,141,486,45,128,23,0,12,63,58,107,1,0,.263,.342,.385,.727,549,2,0,3,15,1.07,35,187,10,.314,.121,40.50,.542,.106,.195
340,Kazuo Matsui,SS,NYM,114,460,65,125,32,2,7,44,40,97,14,3,.272,.331,.396,.727,509,2,5,2,3,1.25,41,182,4,.330,.124,65.71,.412,.079,.191
343,Miguel Olivo,C,SEA,96,301,46,70,15,4,13,40,20,84,7,6,.233,.286,.439,.725,329,3,4,1,4,1.17,32,132,2,.278,.206,23.15,.238,.061,.255
344,Brian Schneider,C,MON,135,436,40,112,20,3,12,49,42,63,0,1,.257,.325,.399,.724,488,3,5,2,8,1.31,35,174,10,.275,.142,36.33,.667,.086,.129
345,Brad Hawpe,RF,COL,42,105,12,26,3,2,3,9,11,34,1,1,.248,.322,.400,.722,118,1,0,1,4,2.07,8,42,3,.333,.152,35.00,.324,.093,.288
345,John Van Benschoten,P,PIT,6,8,2,1,0,0,1,2,1,3,0,0,.125,.222,.500,.722,11,0,2,0,0,2.00,1,4,0,.000,.375,8.00,.333,.091,.273
347,Luis Castillo,2B,FLA,150,564,91,164,12,7,2,47,75,68,21,4,.291,.373,.348,.721,649,1,5,4,15,2.41,21,196,2,.325,.057,282.00,1.103,.116,.105
347,Carl Everett,DH,CWS,82,281,29,73,17,1,7,35,16,45,1,0,.260,.319,.402,.721,310,10,0,3,11,1.16,25,113,3,.284,.142,40.14,.356,.052,.145
347,Jason Giambi,1B,NYY,80,264,33,55,9,0,12,40,47,62,0,1,.208,.342,.379,.721,322,8,0,3,5,0.81,21,100,1,.223,.170,22.00,.758,.146,.193
347,Alex Rios,RF,TOR,111,426,55,122,24,7,1,28,31,84,15,3,.286,.338,.383,.721,460,2,1,0,14,1.73,32,163,0,.355,.096,426.00,.369,.067,.183
347,Alex Sanchez,CF,DET,79,332,41,107,9,3,2,26,7,50,19,13,.322,.335,.386,.721,352,0,12,1,5,2.03,14,128,0,.374,.063,166.00,.140,.020,.142
352,Brian Roberts,2B,BAL,159,641,107,175,50,2,4,53,71,95,29,12,.273,.344,.376,.720,736,1,15,6,3,0.88,56,241,1,.312,.103,160.25,.747,.096,.129
353,Felipe Lopez,SS,CIN,79,264,35,64,18,2,7,31,25,81,1,1,.242,.314,.405,.719,295,3,2,1,1,1.14,27,107,0,.322,.163,37.71,.309,.085,.275
354,Todd Pratt,C,PHI,45,128,16,33,5,0,3,16,18,38,0,0,.258,.351,.367,.718,149,1,1,1,5,1.19,8,47,0,.341,.109,42.67,.474,.121,.255
355,Joe Crede,3B,CWS,144,490,67,117,25,0,21,69,34,81,1,2,.239,.299,.418,.717,543,10,4,5,14,0.64,46,205,0,.244,.180,23.33,.420,.063,.149
355,Bengie Molina,C,ANA,97,337,36,93,13,0,10,54,18,35,0,1,.276,.313,.404,.717,363,2,2,4,18,1.09,23,136,1,.280,.128,33.70,.514,.050,.096
355,Xavier Nady,LF,SD,34,77,7,19,4,0,3,9,5,13,0,0,.247,.301,.416,.717,84,1,1,0,4,2.07,7,32,0,.262,.169,25.67,.385,.060,.155
358,Dave Hansen,X,SD,86,106,15,26,5,0,2,12,21,21,0,0,.245,.367,.349,.716,128,0,0,1,6,1.86,7,37,3,.286,.104,53.00,1.000,.164,.164
358,Dave Roberts,LF,BOS,113,319,64,81,14,7,4,35,38,48,38,3,.254,.337,.379,.716,371,5,3,6,4,1.52,25,121,0,.282,.125,79.75,.792,.102,.129
358,Dewayne Wise,LF,ATL,77,162,24,37,9,4,6,17,9,28,6,1,.228,.272,.444,.716,175,1,2,1,1,1.17,19,72,1,.240,.216,27.00,.321,.051,.160
361,Luis Rivas,2B,MIN,109,336,44,86,19,5,10,34,13,53,15,1,.256,.283,.432,.715,358,1,5,3,8,0.95,34,145,0,.275,.176,33.60,.245,.036,.148
362,Roberto Alomar,2B,CWS,56,171,18,45,6,2,4,24,14,31,0,2,.263,.321,.392,.713,190,1,3,1,4,2.19,12,67,0,.299,.129,42.75,.452,.074,.163
362,Sean Burroughs,3B,SD,130,523,76,156,23,3,2,47,31,52,5,4,.298,.348,.365,.713,564,9,1,0,6,1.43,28,191,4,.328,.067,261.50,.596,.055,.092
364,Jason Smith,2B,DET,61,155,20,37,7,4,5,19,8,37,1,2,.239,.280,.432,.712,169,1,5,0,0,1.15,16,67,0,.283,.194,31.00,.216,.047,.219
365,Cesar Izturis,SS,LA,159,670,90,193,32,9,4,62,43,70,25,9,.288,.330,.381,.711,728,0,12,3,6,1.26,45,255,2,.316,.093,167.50,.614,.059,.096
366,Quinton McCracken,LF,AZ,74,176,26,48,11,1,2,13,15,27,3,5,.273,.328,.381,.709,195,0,3,1,3,1.23,14,67,0,.311,.108,88.00,.556,.077,.138
366,Yorvit Torrealba,C,SF,64,172,19,39,7,3,6,23,17,31,2,0,.227,.302,.407,.709,196,2,4,1,7,2.06,16,70,3,.243,.180,28.67,.548,.087,.158
368,Lance Cormier,P,AZ,17,8,1,2,1,0,0,1,1,2,0,0,.250,.333,.375,.708,10,0,1,0,0,5.00,1,3,0,.333,.125,-.--,.500,.100,.200
369,Preston Wilson,CF,COL,58,202,24,50,11,0,6,29,17,49,2,1,.248,.315,.391,.706,222,3,0,0,9,0.98,17,79,2,.299,.144,33.67,.347,.077,.221
370,John Buck,C,KC,71,238,36,56,9,0,12,30,15,79,1,1,.235,.280,.424,.704,258,0,4,1,6,1.08,21,101,0,.297,.189,19.83,.190,.058,.306
370,Juan Encarnacion,RF,FLA,135,484,63,114,30,2,16,62,38,86,5,4,.236,.299,.405,.704,532,7,1,2,11,0.94,48,196,2,.255,.169,30.25,.442,.071,.162
372,Chris Magruder,X,MIL,56,89,11,21,6,1,2,10,8,21,0,1,.236,.310,.393,.703,101,2,1,1,3,1.13,9,35,2,.284,.157,44.50,.381,.079,.208
373,Roger Cedeno,X,STL,95,200,22,53,9,2,3,23,19,41,5,1,.265,.327,.375,.702,223,0,3,1,5,1.16,14,75,2,.318,.110,66.67,.463,.085,.184
373,Adam Everett,SS,HOU,104,384,66,105,15,2,8,31,17,56,13,2,.273,.317,.385,.702,435,9,22,3,4,0.88,25,148,0,.300,.112,48.00,.304,.039,.129
373,Cody Ransom,SS,SF,78,68,13,17,6,0,1,11,6,20,2,2,.250,.320,.382,.702,78,1,3,0,2,1.13,7,26,0,.340,.132,68.00,.300,.077,.256
376,Gabe Kapler,RF,BOS,136,290,51,79,14,1,6,33,15,49,5,4,.272,.311,.390,.701,310,2,1,2,5,1.12,21,113,0,.308,.117,48.33,.306,.048,.158
377,Reed Johnson,LF,TOR,141,537,68,145,25,2,10,61,28,98,6,3,.270,.320,.380,.700,582,12,3,2,17,1.72,37,204,2,.313,.110,53.70,.286,.048,.168
378,Robin Ventura,X,LA,102,152,19,37,3,0,5,28,22,31,0,0,.243,.337,.362,.699,175,0,0,1,3,0.73,8,55,1,.274,.118,30.40,.710,.126,.177
379,Craig Brazell,X,NYM,24,34,3,9,2,0,1,3,1,7,0,0,.265,.286,.412,.698,35,0,0,0,1,0.64,3,14,0,.308,.147,34.00,.143,.029,.200
379,Nick Green,2B,ATL,95,264,40,72,15,3,3,26,12,63,1,2,.273,.312,.386,.698,290,4,8,2,0,0.96,21,102,1,.345,.114,88.00,.190,.041,.217
381,Bobby Estalella,C,TOR,12,27,3,5,0,0,2,4,3,11,0,0,.185,.290,.407,.697,31,1,0,0,1,1.75,2,11,0,.214,.222,13.50,.273,.097,.355
381,Aaron Miles,2B,COL,134,522,75,153,15,3,6,47,29,53,12,7,.293,.329,.368,.697,566,2,7,6,12,1.53,24,192,0,.313,.075,87.00,.547,.051,.094
383,Jolbert Cabrera,3B,SEA,113,359,38,97,19,2,6,47,16,70,10,3,.270,.312,.384,.696,391,8,3,5,13,0.90,27,138,1,.316,.114,59.83,.229,.041,.179
383,Jeff Keppinger,2B,NYM,33,116,9,33,2,0,3,9,6,7,2,1,.284,.317,.379,.696,123,0,0,1,6,1.33,5,44,0,.280,.095,38.67,.857,.049,.057
383,Gerald Williams,CF,NYM,57,129,17,30,8,2,4,11,8,26,2,1,.233,.277,.419,.696,138,0,1,0,2,0.68,14,54,1,.263,.186,32.25,.308,.058,.188
386,Jeffrey Hammonds,RF,SF,40,95,14,20,5,0,3,6,15,22,1,0,.211,.336,.358,.694,113,3,0,0,2,0.71,8,34,0,.243,.147,31.67,.682,.133,.195
387,Angel Berroa,SS,KC,134,512,72,134,27,6,8,43,23,87,14,8,.262,.308,.385,.693,554,12,5,2,10,1.33,41,197,0,.301,.123,64.00,.264,.042,.157
387,Cristian Guzman,SS,MIN,145,576,84,158,31,4,8,46,30,64,10,5,.274,.309,.384,.693,624,1,13,4,15,1.67,43,221,4,.295,.109,72.00,.469,.048,.103
387,Jay Payton,CF,SD,143,458,57,119,17,4,8,55,43,56,2,0,.260,.326,.367,.693,511,4,2,4,12,0.84,29,168,2,.279,.107,57.25,.768,.084,.110
390,Robby Hammock,C,AZ,62,195,22,47,16,2,4,18,13,39,3,3,.241,.287,.405,.692,210,0,1,1,9,1.02,22,79,6,.281,.164,48.75,.333,.062,.186
390,Wes Helms,3B,MIL,92,274,24,72,13,1,4,28,24,60,0,1,.263,.331,.361,.692,306,5,1,2,10,0.96,18,99,1,.321,.099,68.50,.400,.078,.196
390,Bobby Hill,X,PIT,126,233,28,62,7,2,2,27,20,39,0,3,.266,.353,.339,.692,267,12,1,1,12,1.35,11,79,2,.311,.073,116.50,.513,.075,.146
393,Bobby Kielty,LF,OAK,83,238,29,51,14,1,7,31,35,47,1,0,.214,.321,.370,.691,278,3,1,1,5,0.89,22,88,0,.238,.155,34.00,.745,.126,.169
394,Ruben Gotay,2B,KC,44,152,17,41,7,3,1,16,9,36,0,1,.270,.315,.375,.690,166,2,1,2,4,0.86,11,57,0,.342,.105,152.00,.250,.054,.217
394,Orlando Palmeiro,X,HOU,102,133,19,32,5,0,3,12,18,19,2,1,.241,.344,.346,.690,156,3,2,0,1,0.68,8,46,1,.261,.105,44.33,.947,.115,.122
394,Marco Scutaro,2B,OAK,137,455,50,124,32,1,7,43,16,58,0,0,.273,.297,.393,.690,477,0,5,1,9,0.89,40,179,1,.299,.121,65.00,.276,.034,.122
397,Orlando Cabrera,SS,BOS,161,618,74,163,38,3,10,62,39,54,16,4,.264,.306,.383,.689,673,3,3,10,16,0.93,51,237,0,.271,.120,61.80,.722,.058,.080
397,Endy Chavez,CF,MON,132,502,65,139,20,6,5,34,30,40,32,7,.277,.318,.371,.689,547,1,12,2,6,1.61,31,186,0,.292,.094,100.40,.750,.055,.073
397,Alex Gonzalez,SS,FLA,159,561,67,130,30,3,23,79,27,126,3,1,.232,.270,.419,.689,599,4,3,4,17,0.59,56,235,9,.257,.187,24.39,.214,.045,.210
397,Brooks Kieschnick,X,MIL,77,63,2,17,3,0,1,7,5,16,0,0,.270,.324,.365,.689,68,0,0,0,3,2.00,4,23,1,.348,.095,63.00,.313,.074,.235
397,Raul Mondesi,CF,ANA,34,133,10,32,9,0,3,15,13,31,0,3,.241,.313,.376,.689,147,1,0,0,2,0.56,12,50,0,.293,.135,44.33,.419,.088,.211
402,Geronimo Gil,C,BAL,12,32,1,9,2,0,0,4,3,5,0,0,.281,.343,.344,.687,35,0,0,0,0,0.80,2,11,1,.333,.063,-.--,.600,.086,.143
402,Eric Hinske,3B,TOR,155,570,66,140,23,3,15,69,54,109,12,8,.246,.312,.375,.687,634,4,0,6,14,0.90,41,214,2,.277,.130,38.00,.495,.085,.172
404,Nook Logan,CF,DET,47,133,12,37,5,2,0,10,13,24,8,2,.278,.340,.346,.686,152,0,5,1,1,1.23,7,46,0,.336,.068,-.--,.542,.086,.158
405,Yadier Molina,C,STL,51,135,12,36,6,0,2,15,13,20,0,1,.267,.329,.356,.685,151,0,2,1,4,1.22,8,48,3,.298,.089,67.50,.650,.086,.132
405,Jose Vizcaino,SS,HOU,138,358,34,98,21,3,3,33,20,39,1,1,.274,.311,.374,.685,385,0,5,2,8,1.35,27,134,5,.299,.101,119.33,.513,.052,.101
407,Tike Redman,CF,PIT,155,546,65,153,19,4,8,51,23,52,18,6,.280,.310,.374,.684,581,3,4,5,6,1.45,31,204,2,.295,.093,68.25,.442,.040,.090
408,Chris Gomez,SS,TOR,109,341,41,96,11,1,3,37,28,41,3,2,.282,.337,.346,.683,377,2,3,3,4,1.14,15,118,0,.310,.065,113.67,.683,.074,.109
408,Mark McLemore,2B,OAK,77,250,29,62,14,0,2,21,41,33,0,2,.248,.355,.328,.683,295,1,2,1,4,1.55,16,82,3,.278,.080,125.00,1.242,.139,.112
410,Jay Gibbons,RF,BAL,97,346,36,85,14,1,10,47,29,64,1,1,.246,.303,.379,.682,380,1,1,3,11,1.01,25,131,0,.273,.133,34.60,.453,.076,.168
411,Curtis Granderson,CF,DET,9,25,2,6,1,1,0,0,3,8,0,0,.240,.321,.360,.681,28,0,0,0,1,2.67,2,9,0,.353,.120,-.--,.375,.107,.286
411,Damon Minor,1B,SF,24,58,8,14,2,0,0,6,12,18,0,0,.241,.405,.276,.681,74,4,0,0,2,0.53,2,16,0,.350,.034,-.--,.667,.162,.243
411,Alex Prieto,2B,MIN,16,32,4,8,1,0,1,4,3,9,0,1,.250,.306,.375,.681,36,0,0,1,1,1.67,2,12,0,.304,.125,32.00,.333,.083,.250
414,Jason Grabowski,X,LA,113,173,18,38,7,0,7,20,19,50,0,0,.220,.297,.382,.679,192,0,0,0,4,0.70,14,66,0,.267,.162,24.71,.380,.099,.260
414,Chad Mottola,LF,BAL,6,14,2,2,1,0,1,3,2,3,0,0,.143,.250,.429,.679,16,0,0,0,1,0.80,2,6,0,.100,.286,14.00,.667,.125,.188
414,Josh Paul,C,ANA,46,70,11,17,3,0,2,10,7,17,2,1,.243,.308,.371,.679,81,0,3,1,2,1.22,5,26,0,.288,.129,35.00,.412,.086,.210
417,Scott Podsednik,CF,MIL,154,640,85,156,27,7,12,39,58,105,70,13,.244,.313,.364,.677,713,7,6,1,7,1.10,46,233,2,.275,.120,53.33,.552,.081,.147
417,Luis Terrero,CF,AZ,62,229,21,56,14,0,4,14,20,78,10,2,.245,.319,.358,.677,255,5,1,0,5,1.23,18,82,2,.354,.114,57.25,.256,.078,.306
419,Eric Crozier,DH,TOR,14,33,5,5,2,0,2,4,6,19,0,0,.152,.282,.394,.676,39,0,0,0,0,0.29,4,13,0,.250,.242,16.50,.316,.154,.487
419,Doug Mientkiewicz,1B,BOS,127,391,47,93,24,1,6,35,48,56,2,3,.238,.326,.350,.676,447,4,2,2,12,0.95,31,137,2,.263,.113,65.17,.857,.107,.125
421,Jason Dubois,X,CHC,20,23,2,5,0,1,1,5,1,7,0,0,.217,.240,.435,.675,25,0,0,1,0,0.33,2,10,0,.250,.217,23.00,.143,.040,.280
421,Todd Zeile,1B,NYM,137,348,30,81,16,0,9,35,44,83,0,0,.233,.319,.356,.675,396,1,1,2,13,1.17,25,124,1,.279,.124,38.67,.530,.111,.210
423,Javier Valentin,C,CIN,82,202,18,47,10,1,6,20,17,36,0,0,.233,.293,.381,.674,222,1,0,2,4,0.73,17,77,3,.253,.149,33.67,.472,.077,.162
424,Herbert Perry,DH,TEX,49,134,13,30,2,1,5,17,14,19,0,0,.224,.307,.366,.673,153,3,0,2,3,1.81,8,49,0,.223,.142,26.80,.737,.092,.124
425,Jason Marquis,P,STL,35,72,6,21,6,0,0,9,1,17,1,0,.292,.297,.375,.672,76,0,2,1,3,1.06,6,27,0,.375,.083,-.--,.059,.013,.224
425,Tomas Perez,X,PHI,86,176,22,38,13,2,6,21,9,44,0,0,.216,.257,.415,.672,190,1,3,1,2,0.66,21,73,2,.252,.199,29.33,.205,.047,.232
427,David Eckstein,SS,ANA,142,566,92,156,24,1,2,35,42,49,16,5,.276,.339,.332,.671,637,13,14,2,11,1.24,27,188,1,.298,.057,283.00,.857,.066,.077
428,José Molina,C,ANA,73,203,26,53,10,2,3,25,10,52,4,1,.261,.296,.374,.670,218,0,5,0,6,1.19,15,76,0,.338,.113,67.67,.192,.046,.239
428,Humberto Quintero,C,SD,23,72,7,18,3,0,2,10,5,16,0,2,.250,.295,.375,.670,78,0,0,1,5,1.79,5,27,0,.291,.125,36.00,.313,.064,.205
430,Trent Durrington,X,MIL,53,82,13,19,2,3,2,4,4,23,4,0,.232,.267,.402,.669,87,0,1,0,1,1.41,7,33,0,.298,.171,41.00,.174,.046,.264
431,Hector Luna,X,STL,83,173,25,43,7,2,3,22,13,37,6,3,.249,.304,.364,.668,192,2,1,3,2,0.87,12,63,0,.294,.116,57.67,.351,.068,.193
431,Jose Macias,X,CHC,98,194,23,52,6,3,3,22,5,38,4,1,.268,.292,.376,.668,204,2,2,1,2,1.43,12,73,0,.318,.108,64.67,.132,.025,.186
433,Rich Aurilia,3B,SD,124,399,49,98,21,2,6,44,37,71,1,0,.246,.314,.353,.667,450,4,7,3,12,0.79,29,141,1,.283,.108,66.50,.521,.082,.158
433,Tony Graffanino,2B,KC,75,278,37,73,11,0,3,26,27,38,10,2,.263,.332,.335,.667,314,3,4,2,5,1.04,14,93,0,.293,.072,92.67,.711,.086,.121
433,Kerry Robinson,LF,SD,80,92,20,27,4,0,0,5,5,8,11,4,.293,.330,.337,.667,101,1,1,2,0,1.61,4,31,0,.314,.043,-.--,.625,.050,.079
436,Francis Beltran,P,MON,45,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.666,3,0,0,0,0,1.00,0,1,0,.333,.000,-.--,.---,.000,.000
436,Jose Castillo,2B,PIT,129,383,44,98,15,2,8,39,23,92,3,2,.256,.298,.368,.666,414,1,5,2,12,1.99,25,141,5,.316,.112,47.88,.250,.056,.222
436,Kelly Dransfeldt,SS,CWS,15,30,5,10,0,0,0,4,0,6,0,0,.333,.333,.333,.666,30,0,0,0,0,0.40,0,10,0,.417,.000,-.--,.---,.000,.200
436,Toby Hall,C,TB,119,404,35,103,21,0,8,60,24,41,0,2,.255,.300,.366,.666,441,5,1,7,20,0.77,29,148,1,.262,.111,50.50,.585,.054,.093
436,Willie Harris,2B,CWS,129,409,68,107,15,2,2,27,51,79,19,7,.262,.343,.323,.666,472,1,7,3,4,1.33,19,132,0,.317,.061,204.50,.646,.108,.167
436,Jason Isringhausen,P,STL,74,3,1,1,0,0,0,2,0,2,0,0,.333,.333,.333,.666,3,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.667
436,Cliff Lee,P,CLE,33,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.666,3,0,0,0,0,1.00,0,1,0,.333,.000,-.--,.---,.000,.000
436,Jon Lieber,P,NYY,27,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.666,3,0,0,0,1,1.00,0,1,0,.333,.000,-.--,.---,.000,.000
436,Kazuhito Tadano,P,CLE,14,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.666,3,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.333
445,Matt Kata,2B,AZ,42,162,17,40,9,2,2,13,13,29,4,1,.247,.301,.364,.665,178,0,1,1,1,0.98,13,59,2,.288,.117,81.00,.448,.073,.163
446,Alex Cintron,SS,AZ,154,564,56,148,31,7,4,49,31,59,3,3,.262,.301,.363,.664,613,2,12,4,11,0.94,42,205,2,.285,.101,141.00,.525,.051,.096
447,Ramon Martinez,SS,CHC,102,260,22,64,15,1,3,30,26,40,1,0,.246,.313,.346,.659,298,1,7,4,5,0.78,19,90,3,.276,.100,86.67,.650,.087,.134
447,Nick Punto,2B,MIN,38,91,17,23,0,0,2,12,12,19,6,0,.253,.340,.319,.659,103,0,0,0,2,0.40,2,29,0,.300,.066,45.50,.632,.117,.184
449,Ryan Ludwick,RF,CLE,15,50,3,11,2,0,2,4,2,14,0,0,.220,.278,.380,.658,54,2,0,0,0,0.32,4,19,0,.265,.160,25.00,.143,.037,.259
